30/03/2022 10:14:46, File Created!
30/03/2022 16:17:53:809, 4, creating_exercise
30/03/2022 16:17:54:088, 11, creating_exercise
30/03/2022 16:17:54:355, 4, creating_exercise
30/03/2022 16:17:54:625, 3, creating_exercise
30/03/2022 16:17:54:898, 5, creating_exercise
30/03/2022 16:17:55:167, 4, creating_exercise
30/03/2022 16:17:55:439, 5, creating_exercise
30/03/2022 16:17:55:716, 9, creating_exercise
30/03/2022 16:17:55:984, 3, creating_exercise
30/03/2022 16:17:56:257, 6, creating_exercise
30/03/2022 16:17:56:527, 4, creating_exercise
30/03/2022 16:17:56:798, 4, creating_exercise
30/03/2022 16:17:57:068, 3, creating_exercise
30/03/2022 16:17:57:340, 5, idle
30/03/2022 16:17:57:610, 5, idle
30/03/2022 16:17:57:882, 4, idle
30/03/2022 16:17:58:154, 3, idle
30/03/2022 16:17:58:696, 5, idle
30/03/2022 16:17:58:966, 4, idle
30/03/2022 16:17:59:241, 9, idle
30/03/2022 16:17:59:513, 6, repeating_exercise
30/03/2022 16:17:59:789, 8, repeating_exercise
30/03/2022 16:18:00:056, 4, repeating_exercise
30/03/2022 16:18:00:330, 5, repeating_exercise
30/03/2022 16:18:00:600, 5, repeating_exercise
30/03/2022 16:18:00:868, 2, repeating_exercise
30/03/2022 16:18:01:144, 5, repeating_exercise
30/03/2022 16:18:01:412, 3, repeating_exercise
30/03/2022 16:18:01:686, 4, repeating_exercise
30/03/2022 16:18:01:957, 5, repeating_exercise
30/03/2022 16:18:02:226, 4, repeating_exercise
30/03/2022 16:18:02:499, 7, repeating_exercise
30/03/2022 16:18:02:770, 6, repeating_exercise
30/03/2022 16:18:03:102, 68, repeating_exercise
30/03/2022 16:18:03:315, 7, repeating_exercise
30/03/2022 16:18:03:583, 4, repeating_exercise
30/03/2022 16:18:03:852, 3, repeating_exercise
30/03/2022 16:18:04:127, 8, repeating_exercise
30/03/2022 16:18:04:404, 10, repeating_exercise
30/03/2022 16:18:04:669, 5, repeating_exercise
30/03/2022 16:18:04:940, 6, repeating_exercise
30/03/2022 16:18:05:213, 7, repeating_exercise
30/03/2022 16:18:05:483, 6, repeating_exercise
30/03/2022 16:18:05:753, 3, repeating_exercise
30/03/2022 16:18:06:022, 2, repeating_exercise
30/03/2022 16:18:06:295, 5, repeating_exercise
30/03/2022 16:18:06:565, 4, repeating_exercise
30/03/2022 16:18:06:841, 8, repeating_exercise
30/03/2022 16:18:07:105, 2, repeating_exercise
30/03/2022 16:18:07:382, 9, repeating_exercise
30/03/2022 16:18:07:650, 6, repeating_exercise
30/03/2022 16:18:07:924, 8, repeating_exercise
30/03/2022 16:18:08:194, 5, repeating_exercise
30/03/2022 16:18:08:469, 7, repeating_exercise
30/03/2022 16:18:08:736, 4, repeating_exercise
30/03/2022 16:18:09:007, 5, repeating_exercise
30/03/2022 16:18:09:280, 5, idle
30/03/2022 16:18:09:556, 10, idle
30/03/2022 16:18:09:826, 5, idle
30/03/2022 16:18:10:100, 7, idle
30/03/2022 16:18:10:370, 5, idle
30/03/2022 16:18:10:641, 5, idle
30/03/2022 16:18:10:911, 5, idle
30/03/2022 16:18:11:181, 4, idle
30/03/2022 16:18:11:453, 5, idle
30/03/2022 16:18:11:722, 4, idle
30/03/2022 16:18:11:991, 3, idle
30/03/2022 16:18:12:265, 4, idle
30/03/2022 16:18:12:534, 3, idle
30/03/2022 16:18:12:806, 3, idle
30/03/2022 16:18:13:087, 15, idle
30/03/2022 16:18:13:357, 2, idle
30/03/2022 16:18:13:629, 4, idle
30/03/2022 16:18:13:899, 4, idle
30/03/2022 16:18:14:170, 4, idle
30/03/2022 16:18:14:439, 2, idle
30/03/2022 16:18:14:714, 6, idle
30/03/2022 16:18:14:984, 6, idle
30/03/2022 16:18:15:255, 2, idle
30/03/2022 16:18:15:528, 5, idle
30/03/2022 16:18:15:804, 10, idle
30/03/2022 16:18:16:069, 3, idle
30/03/2022 16:18:16:355, 19, idle
30/03/2022 16:18:16:610, 4, idle
30/03/2022 16:18:16:884, 6, idle
30/03/2022 16:18:17:153, 4, idle
30/03/2022 16:18:17:429, 9, idle
30/03/2022 16:18:17:699, 7, idle
30/03/2022 16:18:17:970, 5, idle
30/03/2022 16:18:18:237, 2, idle
30/03/2022 16:18:18:509, 3, idle
30/03/2022 16:18:18:782, 5, idle
30/03/2022 16:18:19:056, 8, idle
30/03/2022 16:18:19:323, 2, idle
30/03/2022 16:18:19:595, 4, idle
30/03/2022 16:18:19:912, 51, repeating_exercise
30/03/2022 16:18:20:137, 5, repeating_exercise
30/03/2022 16:18:20:410, 7, repeating_exercise
30/03/2022 16:18:20:682, 9, repeating_exercise
30/03/2022 16:18:20:999, 55, repeating_exercise
30/03/2022 16:18:21:278, 64, repeating_exercise
30/03/2022 16:18:21:490, 6, repeating_exercise
30/03/2022 16:18:21:762, 6, repeating_exercise
30/03/2022 16:18:22:081, 53, repeating_exercise
30/03/2022 16:18:22:303, 4, repeating_exercise
30/03/2022 16:18:22:637, 68, repeating_exercise
30/03/2022 16:18:22:851, 9, repeating_exercise
30/03/2022 16:18:23:119, 2, repeating_exercise
30/03/2022 16:18:23:439, 51, repeating_exercise
30/03/2022 16:18:23:717, 59, repeating_exercise
30/03/2022 16:18:23:933, 5, repeating_exercise
30/03/2022 16:18:24:203, 4, repeating_exercise
30/03/2022 16:18:24:472, 1, repeating_exercise
30/03/2022 16:18:24:745, 3, repeating_exercise
30/03/2022 16:18:25:056, 43, repeating_exercise
30/03/2022 16:18:25:286, 3, repeating_exercise
30/03/2022 16:18:25:558, 4, repeating_exercise
30/03/2022 16:18:25:830, 6, repeating_exercise
30/03/2022 16:18:26:155, 59, repeating_exercise
30/03/2022 16:18:26:468, 102, repeating_exercise
30/03/2022 16:18:26:644, 7, repeating_exercise
30/03/2022 16:18:26:914, 4, repeating_exercise
30/03/2022 16:18:27:237, 57, repeating_exercise
30/03/2022 16:18:27:456, 4, repeating_exercise
30/03/2022 16:18:27:787, 65, repeating_exercise
30/03/2022 16:18:27:999, 7, repeating_exercise
30/03/2022 16:18:28:268, 4, repeating_exercise
30/03/2022 16:18:28:539, 4, repeating_exercise
30/03/2022 16:18:28:811, 6, repeating_exercise
30/03/2022 16:18:29:079, 4, repeating_exercise
30/03/2022 16:18:29:351, 4, repeating_exercise
30/03/2022 16:18:29:622, 5, repeating_exercise
30/03/2022 16:18:29:904, 13, repeating_exercise
30/03/2022 16:18:30:164, 3, repeating_exercise
30/03/2022 16:18:30:437, 5, repeating_exercise
30/03/2022 16:18:30:709, 4, repeating_exercise
30/03/2022 16:18:30:979, 4, repeating_exercise
30/03/2022 16:18:31:249, 3, repeating_exercise
30/03/2022 16:18:31:521, 4, repeating_exercise
30/03/2022 16:18:31:790, 3, repeating_exercise
30/03/2022 16:18:32:063, 6, repeating_exercise
30/03/2022 16:18:32:340, 9, repeating_exercise
30/03/2022 16:18:32:606, 4, repeating_exercise
30/03/2022 16:18:32:878, 5, repeating_exercise
30/03/2022 16:18:33:148, 5, repeating_exercise
30/03/2022 16:18:33:418, 5, repeating_exercise
30/03/2022 16:18:33:688, 5, repeating_exercise
30/03/2022 16:18:33:956, 2, repeating_exercise
30/03/2022 16:18:34:266, 42, repeating_exercise
30/03/2022 16:18:34:503, 6, repeating_exercise
30/03/2022 16:18:34:814, 47, repeating_exercise
30/03/2022 16:18:35:041, 3, repeating_exercise
30/03/2022 16:18:35:368, 60, repeating_exercise
30/03/2022 16:18:35:639, 59, repeating_exercise
30/03/2022 16:18:35:679, 99, repeating_exercise
30/03/2022 16:18:35:855, 4, repeating_exercise
30/03/2022 16:18:36:127, 5, repeating_exercise
30/03/2022 16:18:36:402, 10, repeating_exercise
30/03/2022 16:18:36:666, 4, repeating_exercise
30/03/2022 16:18:36:941, 6, repeating_exercise
30/03/2022 16:18:37:219, 14, repeating_exercise
30/03/2022 16:18:37:489, 6, repeating_exercise
30/03/2022 16:18:37:759, 4, repeating_exercise
30/03/2022 16:18:38:089, 62, repeating_exercise
30/03/2022 16:18:38:302, 5, repeating_exercise
30/03/2022 16:18:38:570, 3, repeating_exercise
30/03/2022 16:18:38:846, 8, repeating_exercise
30/03/2022 16:18:39:116, 4, repeating_exercise
30/03/2022 16:18:39:386, 4, repeating_exercise
30/03/2022 16:18:39:655, 3, repeating_exercise
30/03/2022 16:18:39:928, 5, repeating_exercise
30/03/2022 16:18:40:202, 6, repeating_exercise
30/03/2022 16:18:40:471, 4, repeating_exercise
30/03/2022 16:18:40:746, 6, repeating_exercise
30/03/2022 16:18:41:018, 7, repeating_exercise
30/03/2022 16:18:41:284, 2, repeating_exercise
30/03/2022 16:24:41:501, 3, idle
30/03/2022 16:24:41:771, 3, idle
30/03/2022 16:24:42:040, 2, idle
30/03/2022 16:24:42:313, 5, idle
30/03/2022 16:24:42:587, 5, idle
30/03/2022 16:24:42:857, 4, idle
30/03/2022 16:24:43:127, 3, idle
30/03/2022 16:24:43:397, 3, idle
30/03/2022 16:24:43:668, 3, idle
30/03/2022 16:24:43:941, 5, creating_exercise
30/03/2022 16:24:44:210, 3, creating_exercise
30/03/2022 16:24:44:481, 2, creating_exercise
30/03/2022 16:24:44:755, 5, creating_exercise
30/03/2022 16:24:45:023, 3, creating_exercise
30/03/2022 16:24:45:299, 6, creating_exercise
30/03/2022 16:24:45:566, 2, creating_exercise
30/03/2022 16:24:45:841, 7, creating_exercise
30/03/2022 16:24:46:111, 4, creating_exercise
30/03/2022 16:24:46:381, 3, creating_exercise
30/03/2022 16:24:46:655, 6, creating_exercise
30/03/2022 16:24:46:923, 4, creating_exercise
30/03/2022 16:24:47:195, 5, creating_exercise
30/03/2022 16:24:47:465, 4, idle
30/03/2022 16:24:47:735, 4, idle
30/03/2022 16:24:48:007, 5, idle
30/03/2022 16:24:48:277, 3, idle
30/03/2022 16:24:48:552, 7, creating_exercise
30/03/2022 16:24:48:823, 5, creating_exercise
30/03/2022 16:24:49:095, 5, creating_exercise
30/03/2022 16:24:49:370, 8, creating_exercise
30/03/2022 16:24:49:638, 5, creating_exercise
30/03/2022 16:24:49:909, 6, creating_exercise
30/03/2022 16:24:50:178, 3, creating_exercise
30/03/2022 16:24:50:448, 3, creating_exercise
30/03/2022 16:24:50:722, 6, creating_exercise
30/03/2022 16:24:50:990, 3, creating_exercise
30/03/2022 16:24:51:261, 2, creating_exercise
30/03/2022 16:24:51:531, 2, idle
30/03/2022 16:24:51:803, 4, idle
30/03/2022 16:24:52:081, 11, idle
30/03/2022 16:24:52:349, 3, idle
30/03/2022 16:24:52:891, 4, idle
30/03/2022 16:24:53:168, 11, idle
30/03/2022 16:24:53:438, 10, idle
30/03/2022 16:24:53:708, 7, repeating_exercise
30/03/2022 16:24:53:979, 7, repeating_exercise
30/03/2022 16:24:54:244, 2, repeating_exercise
30/03/2022 16:24:54:516, 3, repeating_exercise
30/03/2022 16:24:54:790, 5, repeating_exercise
30/03/2022 16:24:55:058, 2, repeating_exercise
30/03/2022 16:24:55:329, 3, repeating_exercise
30/03/2022 16:24:55:601, 3, repeating_exercise
30/03/2022 16:24:55:874, 3, repeating_exercise
30/03/2022 16:24:56:155, 14, repeating_exercise
30/03/2022 16:24:56:417, 5, repeating_exercise
30/03/2022 16:24:56:736, 53, repeating_exercise
30/03/2022 16:24:56:956, 3, repeating_exercise
30/03/2022 16:24:57:226, 3, repeating_exercise
30/03/2022 16:24:57:501, 4, repeating_exercise
30/03/2022 16:24:57:770, 4, repeating_exercise
30/03/2022 16:24:58:045, 8, repeating_exercise
30/03/2022 16:24:58:314, 4, repeating_exercise
30/03/2022 16:24:58:588, 7, repeating_exercise
30/03/2022 16:24:58:857, 6, repeating_exercise
30/03/2022 16:24:59:125, 1, repeating_exercise
30/03/2022 16:24:59:399, 5, repeating_exercise
30/03/2022 16:24:59:666, 2, repeating_exercise
30/03/2022 16:24:59:938, 4, repeating_exercise
30/03/2022 16:25:00:210, 6, repeating_exercise
30/03/2022 16:25:00:480, 3, repeating_exercise
30/03/2022 16:25:00:752, 5, repeating_exercise
30/03/2022 16:25:01:020, 2, repeating_exercise
30/03/2022 16:25:01:291, 3, repeating_exercise
30/03/2022 16:25:01:577, 18, repeating_exercise
30/03/2022 16:25:01:835, 5, repeating_exercise
30/03/2022 16:25:02:118, 17, repeating_exercise
30/03/2022 16:25:02:376, 3, repeating_exercise
30/03/2022 16:25:02:648, 5, repeating_exercise
30/03/2022 16:25:02:923, 8, idle
30/03/2022 16:25:03:191, 3, idle
30/03/2022 16:25:03:461, 2, idle
30/03/2022 16:25:03:738, 8, idle
30/03/2022 16:25:04:008, 7, idle
30/03/2022 16:25:04:280, 6, idle
30/03/2022 16:25:04:547, 3, idle
30/03/2022 16:25:04:851, 37, idle
30/03/2022 16:25:05:091, 6, idle
30/03/2022 16:25:05:360, 3, idle
30/03/2022 16:25:05:637, 9, idle
30/03/2022 16:25:05:902, 4, idle
30/03/2022 16:25:06:171, 3, idle
30/03/2022 16:25:06:444, 3, idle
30/03/2022 16:25:06:718, 7, idle
30/03/2022 16:25:06:986, 3, idle
30/03/2022 16:25:07:259, 6, idle
30/03/2022 16:25:07:527, 3, idle
30/03/2022 16:25:07:801, 7, idle
30/03/2022 16:25:08:068, 4, idle
30/03/2022 16:25:08:341, 4, idle
30/03/2022 16:25:08:618, 11, idle
30/03/2022 16:25:08:884, 5, idle
30/03/2022 16:25:09:157, 7, idle
30/03/2022 16:25:09:429, 8, idle
30/03/2022 16:25:09:694, 3, idle
30/03/2022 16:25:09:968, 7, idle
30/03/2022 16:25:10:239, 6, idle
30/03/2022 16:25:10:511, 5, idle
30/03/2022 16:25:10:783, 6, idle
30/03/2022 16:25:11:054, 4, idle
30/03/2022 16:25:11:323, 3, idle
30/03/2022 16:25:11:607, 16, idle
30/03/2022 16:25:11:871, 10, idle
30/03/2022 16:25:12:138, 7, idle
30/03/2022 16:25:12:407, 5, idle
30/03/2022 16:25:12:721, 49, repeating_exercise
30/03/2022 16:25:12:958, 10, repeating_exercise
30/03/2022 16:25:13:570, 75, repeating_exercise
30/03/2022 16:25:13:819, 54, repeating_exercise
30/03/2022 16:25:14:123, 88, repeating_exercise
30/03/2022 16:25:14:423, 118, repeating_exercise
30/03/2022 16:25:14:689, 111, repeating_exercise
30/03/2022 16:25:14:887, 39, repeating_exercise
30/03/2022 16:25:15:196, 77, repeating_exercise
30/03/2022 16:25:15:487, 98, repeating_exercise
30/03/2022 16:25:15:786, 126, repeating_exercise
30/03/2022 16:25:16:009, 76, repeating_exercise
30/03/2022 16:25:16:251, 48, repeating_exercise
30/03/2022 16:25:16:551, 77, repeating_exercise
30/03/2022 16:25:16:854, 108, repeating_exercise
30/03/2022 16:25:17:160, 142, repeating_exercise
30/03/2022 16:25:17:320, 32, repeating_exercise
30/03/2022 16:25:17:623, 65, repeating_exercise
30/03/2022 16:25:17:927, 96, repeating_exercise
30/03/2022 16:25:18:220, 118, repeating_exercise
30/03/2022 16:25:18:521, 149, repeating_exercise
30/03/2022 16:25:18:737, 92, repeating_exercise
30/03/2022 16:25:18:974, 59, repeating_exercise
30/03/2022 16:25:19:276, 89, repeating_exercise
30/03/2022 16:25:19:572, 114, repeating_exercise
30/03/2022 16:25:19:773, 42, repeating_exercise
30/03/2022 16:25:20:073, 71, repeating_exercise
30/03/2022 16:25:20:677, 135, repeating_exercise
30/03/2022 16:25:20:983, 168, repeating_exercise
30/03/2022 16:25:21:249, 163, repeating_exercise
30/03/2022 16:25:21:483, 126, repeating_exercise
30/03/2022 16:25:21:785, 157, repeating_exercise
30/03/2022 16:25:22:086, 188, repeating_exercise
30/03/2022 16:25:22:315, 147, repeating_exercise
30/03/2022 16:25:22:593, 149, repeating_exercise
30/03/2022 16:25:22:897, 183, repeating_exercise
30/03/2022 16:25:23:098, 114, repeating_exercise
30/03/2022 16:25:23:423, 169, repeating_exercise
30/03/2022 16:25:23:715, 188, repeating_exercise
30/03/2022 16:25:23:916, 117, repeating_exercise
30/03/2022 16:25:24:218, 149, repeating_exercise
30/03/2022 16:25:24:519, 180, repeating_exercise
30/03/2022 16:25:24:733, 122, repeating_exercise
30/03/2022 16:25:25:023, 140, repeating_exercise
30/03/2022 16:25:25:326, 173, repeating_exercise
30/03/2022 16:25:25:530, 107, repeating_exercise
30/03/2022 16:25:25:835, 139, repeating_exercise
30/03/2022 16:25:26:141, 175, repeating_exercise
30/03/2022 16:25:26:346, 110, repeating_exercise
30/03/2022 16:25:26:645, 133, repeating_exercise
30/03/2022 16:25:26:950, 166, repeating_exercise
30/03/2022 16:25:27:255, 201, repeating_exercise
30/03/2022 16:25:27:464, 140, repeating_exercise
30/03/2022 16:25:27:761, 164, repeating_exercise
30/03/2022 16:25:28:065, 195, repeating_exercise
30/03/2022 16:25:28:266, 126, repeating_exercise
30/03/2022 16:25:28:566, 155, repeating_exercise
30/03/2022 16:25:28:872, 190, repeating_exercise
30/03/2022 16:25:29:075, 123, repeating_exercise
30/03/2022 16:25:29:379, 154, repeating_exercise
30/03/2022 16:25:29:681, 186, repeating_exercise
30/03/2022 16:25:29:886, 121, repeating_exercise
30/03/2022 16:25:30:483, 175, repeating_exercise
30/03/2022 16:25:30:698, 120, repeating_exercise
30/03/2022 16:25:31:002, 152, repeating_exercise
30/03/2022 16:25:31:305, 184, repeating_exercise
30/03/2022 16:25:31:540, 148, repeating_exercise
30/03/2022 16:25:31:813, 146, repeating_exercise
30/03/2022 16:25:32:118, 181, repeating_exercise
30/03/2022 16:25:32:317, 109, repeating_exercise
30/03/2022 16:25:32:619, 140, repeating_exercise
30/03/2022 16:25:32:901, 152, repeating_exercise
30/03/2022 16:25:33:503, 211, repeating_exercise
30/03/2022 16:25:33:807, 245, repeating_exercise
30/03/2022 16:25:34:261, 157, repeating_exercise
30/03/2022 16:25:35:524, 12, idle
30/03/2022 16:25:35:799, 7, idle
30/03/2022 16:25:36:069, 4, idle
30/03/2022 16:25:36:345, 6, idle
30/03/2022 16:25:36:619, 5, idle
30/03/2022 16:25:36:898, 11, idle
30/03/2022 16:25:37:186, 15, idle
30/03/2022 16:25:37:457, 6, idle
30/03/2022 16:25:37:740, 12, idle
30/03/2022 16:25:38:027, 17, idle
30/03/2022 16:25:38:301, 8, idle
30/03/2022 16:25:38:574, 5, idle
30/03/2022 16:25:38:862, 13, idle
30/03/2022 16:25:39:148, 20, idle
30/03/2022 16:25:39:420, 3, idle
30/03/2022 16:25:39:695, 6, idle
30/03/2022 16:25:39:972, 11, idle
30/03/2022 16:25:40:245, 4, idle
30/03/2022 16:25:40:513, 2, idle
30/03/2022 16:25:40:783, 2, idle
30/03/2022 16:25:41:055, 3, idle
30/03/2022 16:25:41:341, 12, idle
30/03/2022 16:25:41:614, 9, idle
30/03/2022 16:25:41:898, 9, idle
30/03/2022 16:25:42:195, 31, idle
30/03/2022 16:25:42:478, 13, idle
30/03/2022 16:25:42:771, 17, idle
30/03/2022 16:25:43:045, 4, idle
30/03/2022 16:25:43:334, 6, idle
30/03/2022 16:25:43:617, 8, idle
30/03/2022 16:25:43:900, 13, idle
30/03/2022 16:25:44:173, 5, idle
30/03/2022 16:25:44:449, 7, idle
30/03/2022 16:25:44:734, 14, idle
30/03/2022 16:25:45:005, 3, idle
30/03/2022 16:25:45:281, 8, idle
30/03/2022 16:25:45:549, 4, idle
30/03/2022 16:25:45:820, 3, idle
30/03/2022 16:25:46:093, 4, idle
30/03/2022 16:25:46:401, 40, idle
30/03/2022 16:25:46:668, 1, idle
30/03/2022 16:25:46:943, 4, idle
30/03/2022 16:25:47:216, 4, idle
30/03/2022 16:25:47:486, 3, idle
30/03/2022 16:25:47:755, 1, idle
30/03/2022 16:25:48:028, 4, idle
30/03/2022 16:25:48:297, 1, idle
30/03/2022 16:25:48:576, 4, idle
30/03/2022 16:25:48:848, 4, idle
30/03/2022 16:25:49:137, 19, idle
30/03/2022 16:25:49:453, 36, idle
30/03/2022 16:25:49:707, 3, idle
30/03/2022 16:25:49:981, 6, idle
30/03/2022 16:25:50:260, 7, idle
30/03/2022 16:25:50:530, 5, idle
30/03/2022 16:25:50:802, 1, idle
30/03/2022 16:25:51:080, 6, idle
30/03/2022 16:25:51:361, 11, idle
30/03/2022 16:25:51:634, 9, idle
30/03/2022 16:25:51:914, 11, idle
30/03/2022 16:25:52:210, 12, idle
30/03/2022 16:25:52:502, 11, idle
30/03/2022 16:25:52:770, 5, idle
30/03/2022 16:25:53:041, 4, idle
30/03/2022 16:25:53:334, 26, idle
30/03/2022 16:25:53:617, 13, idle
30/03/2022 16:25:53:887, 4, idle
30/03/2022 16:25:54:158, 4, idle
30/03/2022 16:25:54:432, 4, idle
30/03/2022 16:25:54:703, 4, idle
30/03/2022 16:25:54:988, 15, idle
30/03/2022 16:25:55:266, 10, idle
30/03/2022 16:25:55:544, 8, idle
30/03/2022 16:25:55:819, 7, idle
30/03/2022 16:25:56:111, 15, idle
30/03/2022 16:25:56:387, 5, idle
30/03/2022 16:25:56:709, 44, idle
30/03/2022 16:25:56:990, 6, idle
30/03/2022 16:25:57:278, 14, idle
30/03/2022 16:25:57:570, 12, idle
30/03/2022 16:26:11:753, 6, idle
30/03/2022 16:26:12:023, 3, idle
30/03/2022 16:26:12:294, 3, idle
30/03/2022 16:26:12:564, 2, idle
30/03/2022 16:26:12:866, 34, idle
30/03/2022 16:26:13:107, 5, idle
30/03/2022 16:26:13:379, 5, idle
30/03/2022 16:26:13:649, 5, idle
30/03/2022 16:26:13:923, 8, idle
30/03/2022 16:26:14:195, 10, idle
30/03/2022 16:26:14:463, 5, creating_exercise
30/03/2022 16:26:14:736, 5, creating_exercise
30/03/2022 16:26:15:006, 5, creating_exercise
30/03/2022 16:26:15:274, 3, creating_exercise
30/03/2022 16:26:15:545, 4, creating_exercise
30/03/2022 16:26:15:816, 3, creating_exercise
30/03/2022 16:26:16:091, 7, creating_exercise
30/03/2022 16:26:16:360, 6, creating_exercise
30/03/2022 16:26:16:629, 5, creating_exercise
30/03/2022 16:26:16:900, 5, creating_exercise
30/03/2022 16:26:17:170, 4, creating_exercise
30/03/2022 16:26:17:442, 4, creating_exercise
30/03/2022 16:26:17:717, 5, creating_exercise
30/03/2022 16:26:17:989, 6, idle
30/03/2022 16:26:18:257, 4, idle
30/03/2022 16:26:18:527, 4, idle
30/03/2022 16:26:18:802, 5, idle
30/03/2022 16:26:19:073, 6, idle
30/03/2022 16:26:19:345, 7, idle
30/03/2022 16:26:19:614, 6, idle
30/03/2022 16:26:19:884, 3, idle
30/03/2022 16:26:20:158, 7, idle
30/03/2022 16:26:20:427, 3, creating_exercise
30/03/2022 16:26:20:701, 5, creating_exercise
30/03/2022 16:26:20:973, 5, creating_exercise
30/03/2022 16:26:21:244, 5, creating_exercise
30/03/2022 16:26:21:521, 8, creating_exercise
30/03/2022 16:26:21:820, 37, creating_exercise
30/03/2022 16:26:22:080, 5, creating_exercise
30/03/2022 16:26:22:358, 12, creating_exercise
30/03/2022 16:26:22:628, 5, creating_exercise
30/03/2022 16:26:22:898, 5, creating_exercise
30/03/2022 16:26:23:169, 5, creating_exercise
30/03/2022 16:26:23:456, 21, creating_exercise
30/03/2022 16:26:23:713, 8, creating_exercise
30/03/2022 16:26:23:978, 2, idle
30/03/2022 16:26:24:252, 4, idle
30/03/2022 16:26:24:524, 5, idle
30/03/2022 16:26:24:792, 3, idle
30/03/2022 16:26:25:074, 14, idle
30/03/2022 16:26:25:334, 4, idle
30/03/2022 16:26:25:608, 7, idle
30/03/2022 16:26:25:886, 13, idle
30/03/2022 16:26:26:147, 4, idle
30/03/2022 16:26:26:426, 11, idle
30/03/2022 16:26:26:690, 3, idle
30/03/2022 16:26:26:970, 13, idle
30/03/2022 16:26:27:237, 6, idle
30/03/2022 16:26:27:504, 2, idle
30/03/2022 16:26:27:779, 6, idle
30/03/2022 16:26:28:047, 4, idle
30/03/2022 16:26:28:319, 4, idle
30/03/2022 16:26:28:595, 10, idle
30/03/2022 16:26:28:858, 3, idle
30/03/2022 16:26:29:131, 5, idle
30/03/2022 16:26:29:401, 4, idle
