05/04/2022 15:37:14: File Created!
05/04/2022 15:37:14:174, robot_pos_w_timestamp, 1649169343288, 580.88, 303.88, 199.95, 2.3, 0.03, 3.02, tool_force, -0.44, -0.26, 0.01, actual_rep, 1, curr_step, 1, track_size, 84, robot_vel, 0.02, joints_pos, 26.76, 54.5, 1.44, -73.72, -1.75, 44.67, 76.71, tool_torque, 0.073, 0.265, 0.033, tool_momentum, 0.073, 0.265, 0.033, robot_mode, normal, 
05/04/2022 15:39:11:816, robot_pos_w_timestamp, 1649169459562, 511.26, 149.64, 322.19, 2.3, 0.03, 3.12, tool_force, 0.42, -0.43, -0.68, actual_rep, 5, curr_step, 35, track_size, 84, robot_vel, 23.01, joints_pos, 15.91, 30.89, 0.87, -95.13, -1.92, 52.32, 66.25, tool_torque, -0.167, 0.161, -0.014, tool_momentum, -0.129, 0.205, -0.016, robot_mode, sine_overlay, 
05/04/2022 15:39:11:968, robot_pos_w_timestamp, 1649169459715, 506.34, 146.4, 321.65, 2.3, 0.03, 3.13, tool_force, -2.22, 2.2, 1.6, actual_rep, 5, curr_step, 36, track_size, 84, robot_vel, 43.56, joints_pos, 15.82, 30.31, 0.76, -96.14, -1.9, 52.09, 65.98, tool_torque, 0.218, 0.338, 0.304, tool_momentum, 0.205, 0.339, 0.304, robot_mode, sine_overlay, 
05/04/2022 15:39:12:121, robot_pos_w_timestamp, 1649169459867, 499.66, 148.53, 328.07, 2.3, 0.03, 3.12, tool_force, 0.81, -1.46, -2.33, actual_rep, 5, curr_step, 37, track_size, 84, robot_vel, 43.67, joints_pos, 15.86, 29.0, 1.19, -97.13, -1.84, 51.99, 66.04, tool_torque, -0.103, -0.197, 0.195, tool_momentum, -0.099, -0.195, 0.195, robot_mode, sine_overlay, 
05/04/2022 15:39:12:275, robot_pos_w_timestamp, 1649169460004, 499.0, 149.95, 327.12, 2.3, 0.03, 3.12, tool_force, -0.35, 0.01, -0.44, actual_rep, 5, curr_step, 37, track_size, 84, robot_vel, 16.17, joints_pos, 15.99, 29.11, 1.22, -97.14, -1.85, 52.01, 66.15, tool_torque, -0.093, 0.224, 0.0030, tool_momentum, -0.099, 0.225, 0.0020, robot_mode, normal, 
05/04/2022 15:39:12:422, robot_pos_w_timestamp, 1649169460152, 497.97, 151.67, 331.1, 2.31, 0.02, 3.12, tool_force, 0.53, 0.34, 0.06, actual_rep, 5, curr_step, 38, track_size, 84, robot_vel, 52.58, joints_pos, 16.08, 28.73, 1.39, -97.01, -1.86, 52.67, 66.1, tool_torque, -0.053, -0.152, 0.181, tool_momentum, -0.057, -0.163, 0.181, robot_mode, normal, 
05/04/2022 15:39:12:576, robot_pos_w_timestamp, 1649169460303, 493.61, 156.32, 336.34, 2.32, 0.02, 3.12, tool_force, -0.29, -0.58, 0.24, actual_rep, 5, curr_step, 39, track_size, 84, robot_vel, 55.33, joints_pos, 16.42, 27.88, 1.76, -97.41, -1.91, 52.88, 66.26, tool_torque, -0.26, 0.167, -0.0020, tool_momentum, -0.249, 0.17, -0.0020, robot_mode, normal, 
05/04/2022 15:39:12:722, robot_pos_w_timestamp, 1649169460452, 489.23, 161.98, 341.11, 2.32, 0.03, 3.11, tool_force, -1.09, 0.93, 0.46, actual_rep, 5, curr_step, 40, track_size, 84, robot_vel, 58.49, joints_pos, 16.95, 27.15, 1.99, -97.77, -1.96, 52.93, 66.69, tool_torque, 0.027, 0.29, -0.022, tool_momentum, 0.027, 0.275, -0.022, robot_mode, normal, 
05/04/2022 15:39:12:875, robot_pos_w_timestamp, 1649169460603, 485.37, 167.81, 345.17, 2.33, 0.03, 3.11, tool_force, -1.61, 0.21, 0.23, actual_rep, 5, curr_step, 41, track_size, 84, robot_vel, 55.72, joints_pos, 17.57, 26.51, 2.14, -98.04, -1.92, 52.98, 67.16, tool_torque, -0.136, 0.311, -0.066, tool_momentum, -0.134, 0.307, -0.066, robot_mode, normal, 
05/04/2022 15:39:13:025, robot_pos_w_timestamp, 1649169460753, 481.69, 173.55, 348.37, 2.33, 0.03, 3.1, tool_force, -1.16, 0.13, -0.25, actual_rep, 5, curr_step, 42, track_size, 84, robot_vel, 49.31, joints_pos, 18.17, 26.01, 2.27, -98.28, -1.88, 52.97, 67.68, tool_torque, -0.029, 0.265, -0.054, tool_momentum, -0.021, 0.278, -0.054, robot_mode, normal, 
05/04/2022 15:39:13:179, robot_pos_w_timestamp, 1649169460907, 478.14, 179.57, 351.34, 2.33, 0.03, 3.1, tool_force, -0.97, 0.38, -0.13, actual_rep, 5, curr_step, 43, track_size, 84, robot_vel, 48.71, joints_pos, 18.78, 25.55, 2.46, -98.47, -1.86, 52.97, 68.34, tool_torque, -0.012, 0.229, -0.022, tool_momentum, 0.0, 0.236, -0.022, robot_mode, normal, 
05/04/2022 15:39:13:329, robot_pos_w_timestamp, 1649169461057, 474.99, 185.27, 353.77, 2.33, 0.03, 3.09, tool_force, -1.39, 0.19, -0.05, actual_rep, 5, curr_step, 44, track_size, 84, robot_vel, 49.22, joints_pos, 19.34, 25.19, 2.63, -98.61, -1.86, 52.97, 69.07, tool_torque, -0.081, 0.286, -0.034, tool_momentum, -0.076, 0.27, -0.03, robot_mode, normal, 
05/04/2022 15:39:13:486, robot_pos_w_timestamp, 1649169461208, 471.89, 191.11, 355.77, 2.33, 0.03, 3.09, tool_force, -1.42, 0.74, 0.41, actual_rep, 5, curr_step, 45, track_size, 84, robot_vel, 43.58, joints_pos, 19.91, 24.9, 2.82, -98.71, -1.86, 52.96, 69.89, tool_torque, 0.029, 0.384, -0.066, tool_momentum, 0.0040, 0.39, -0.067, robot_mode, normal, 
05/04/2022 15:39:13:642, robot_pos_w_timestamp, 1649169461360, 469.21, 196.92, 357.47, 2.33, 0.03, 3.08, tool_force, -1.26, 0.41, 0.28, actual_rep, 5, curr_step, 46, track_size, 84, robot_vel, 44.07, joints_pos, 20.5, 24.69, 2.97, -98.75, -1.86, 52.96, 70.84, tool_torque, -0.059, 0.298, -0.06, tool_momentum, -0.064, 0.297, -0.06, robot_mode, normal, 
05/04/2022 15:39:13:800, robot_pos_w_timestamp, 1649169461520, 466.6, 203.04, 358.84, 2.32, 0.03, 3.08, tool_force, -1.33, 0.74, 0.64, actual_rep, 5, curr_step, 47, track_size, 84, robot_vel, 44.66, joints_pos, 21.14, 24.54, 3.09, -98.75, -1.87, 52.92, 71.95, tool_torque, 0.093, 0.311, -0.037, tool_momentum, 0.093, 0.308, -0.037, robot_mode, normal, 
05/04/2022 15:39:13:996, robot_pos_w_timestamp, 1649169461677, 464.48, 209.01, 359.52, 2.31, 0.03, 3.08, tool_force, -0.92, -0.37, -0.42, actual_rep, 5, curr_step, 48, track_size, 84, robot_vel, 40.57, joints_pos, 21.81, 24.49, 3.13, -98.72, -1.91, 52.77, 73.14, tool_torque, -0.017, 0.365, -0.057, tool_momentum, -0.016, 0.364, -0.057, robot_mode, normal, 
05/04/2022 15:39:14:124, robot_pos_w_timestamp, 1649169461851, 463.16, 215.6, 358.96, 2.3, 0.03, 3.07, tool_force, -0.82, -0.02, 0.34, actual_rep, 5, curr_step, 51, track_size, 84, robot_vel, 39.58, joints_pos, 22.59, 24.68, 3.13, -98.55, -2.06, 52.52, 74.5, tool_torque, 0.013, 0.429, -0.069, tool_momentum, 0.013, 0.428, -0.069, robot_mode, normal, 
05/04/2022 15:39:14:274, robot_pos_w_timestamp, 1649169462002, 464.12, 221.31, 356.77, 2.3, 0.03, 3.07, tool_force, -0.45, -0.79, -0.78, actual_rep, 5, curr_step, 54, track_size, 84, robot_vel, 41.8, joints_pos, 23.3, 25.23, 2.96, -98.07, -2.28, 52.38, 75.36, tool_torque, -0.103, 0.528, -0.134, tool_momentum, -0.107, 0.523, -0.134, robot_mode, normal, 
05/04/2022 15:39:14:425, robot_pos_w_timestamp, 1649169462157, 467.73, 224.02, 356.3, 2.3, 0.03, 3.07, tool_force, -1.13, 0.54, 1.09, actual_rep, 5, curr_step, 57, track_size, 84, robot_vel, 36.11, joints_pos, 23.84, 25.82, 2.47, -97.25, -2.27, 52.74, 75.51, tool_torque, -0.082, 0.478, -0.051, tool_momentum, -0.084, 0.49, -0.051, robot_mode, normal, 
05/04/2022 15:39:14:579, robot_pos_w_timestamp, 1649169462305, 467.42, 223.92, 356.67, 2.3, 0.03, 3.07, tool_force, -0.95, 0.21, 0.17, actual_rep, 5, curr_step, 59, track_size, 84, robot_vel, 7.93, joints_pos, 24.02, 25.71, 2.23, -97.34, -2.12, 52.68, 75.41, tool_torque, -0.013, 0.392, 0.095, tool_momentum, -0.017, 0.388, 0.097, robot_mode, normal, 
05/04/2022 15:39:14:725, robot_pos_w_timestamp, 1649169462456, 466.63, 223.69, 357.02, 2.3, 0.03, 3.07, tool_force, -0.17, 0.45, -0.02, actual_rep, 5, curr_step, 62, track_size, 84, robot_vel, 2.5, joints_pos, 24.05, 25.6, 2.22, -97.46, -2.09, 52.67, 75.39, tool_torque, 0.058, 0.2, 0.166, tool_momentum, 0.055, 0.199, 0.166, robot_mode, normal, 
05/04/2022 15:39:14:881, robot_pos_w_timestamp, 1649169462608, 466.59, 223.77, 356.78, 2.3, 0.03, 3.07, tool_force, -0.25, -0.14, -0.28, actual_rep, 5, curr_step, 65, track_size, 84, robot_vel, 2.79, joints_pos, 24.05, 25.62, 2.22, -97.47, -2.07, 52.65, 75.39, tool_torque, 0.023, 0.219, 0.145, tool_momentum, 0.025, 0.219, 0.145, robot_mode, normal, 
05/04/2022 15:39:15:032, robot_pos_w_timestamp, 1649169462757, 466.66, 223.82, 356.81, 2.3, 0.03, 3.07, tool_force, -0.12, 0.31, 0.11, actual_rep, 5, curr_step, 67, track_size, 84, robot_vel, 0.97, joints_pos, 24.05, 25.62, 2.22, -97.46, -2.07, 52.64, 75.39, tool_torque, 0.068, 0.178, 0.173, tool_momentum, 0.068, 0.178, 0.173, robot_mode, normal, 
05/04/2022 15:39:15:180, robot_pos_w_timestamp, 1649169462908, 466.75, 223.86, 356.73, 2.3, 0.03, 3.07, tool_force, -0.13, -0.07, 0.05, actual_rep, 5, curr_step, 69, track_size, 84, robot_vel, 0.76, joints_pos, 24.05, 25.64, 2.22, -97.44, -2.07, 52.65, 75.38, tool_torque, -0.038, 0.169, 0.172, tool_momentum, -0.039, 0.17, 0.172, robot_mode, normal, 
05/04/2022 15:39:15:331, robot_pos_w_timestamp, 1649169463059, 466.75, 223.86, 356.73, 2.3, 0.03, 3.07, tool_force, -0.12, -0.16, -0.02, actual_rep, 5, curr_step, 72, track_size, 84, robot_vel, 0.25, joints_pos, 24.05, 25.64, 2.22, -97.44, -2.07, 52.65, 75.38, tool_torque, -0.046, 0.168, 0.173, tool_momentum, -0.044, 0.168, 0.173, robot_mode, normal, 
05/04/2022 15:39:15:481, robot_pos_w_timestamp, 1649169463210, 466.74, 223.85, 356.73, 2.3, 0.03, 3.07, tool_force, -0.12, -0.01, 0.1, actual_rep, 5, curr_step, 74, track_size, 84, robot_vel, 0.07, joints_pos, 24.05, 25.64, 2.22, -97.44, -2.07, 52.65, 75.38, tool_torque, -0.032, 0.166, 0.173, tool_momentum, -0.031, 0.167, 0.173, robot_mode, normal, 
05/04/2022 15:39:15:632, robot_pos_w_timestamp, 1649169463360, 466.74, 223.85, 356.74, 2.3, 0.03, 3.07, tool_force, -0.11, 0.02, 0.11, actual_rep, 5, curr_step, 77, track_size, 84, robot_vel, 0.05, joints_pos, 24.05, 25.64, 2.22, -97.44, -2.07, 52.65, 75.38, tool_torque, -0.031, 0.17, 0.171, tool_momentum, -0.031, 0.169, 0.171, robot_mode, normal, 
05/04/2022 15:39:15:780, robot_pos_w_timestamp, 1649169463510, 466.74, 223.85, 356.74, 2.3, 0.03, 3.07, tool_force, -0.11, -0.04, 0.09, actual_rep, 5, curr_step, 80, track_size, 84, robot_vel, 0.01, joints_pos, 24.05, 25.64, 2.22, -97.44, -2.07, 52.65, 75.38, tool_torque, -0.039, 0.169, 0.17, tool_momentum, -0.038, 0.169, 0.17, robot_mode, normal, 
05/04/2022 15:39:15:932, robot_pos_w_timestamp, 1649169463662, 466.74, 223.85, 356.74, 2.3, 0.03, 3.07, tool_force, -0.1, -0.03, 0.08, actual_rep, 5, curr_step, 83, track_size, 84, robot_vel, 0.03, joints_pos, 24.05, 25.64, 2.22, -97.44, -2.07, 52.65, 75.38, tool_torque, -0.038, 0.171, 0.169, tool_momentum, -0.037, 0.169, 0.17, robot_mode, normal, 
05/04/2022 15:39:16:080, robot_pos_w_timestamp, 1649169463814, 466.74, 223.85, 356.75, 2.3, 0.03, 3.07, tool_force, -0.11, -0.02, 0.1, actual_rep, 5, curr_step, 84, track_size, 84, robot_vel, 0.01, joints_pos, 24.05, 25.64, 2.22, -97.44, -2.07, 52.65, 75.38, tool_torque, -0.035, 0.167, 0.169, tool_momentum, -0.035, 0.167, 0.169, robot_mode, normal, 
05/04/2022 15:39:16:245, robot_pos_w_timestamp, 1649169463964, 466.74, 223.85, 356.75, 2.3, 0.03, 3.07, tool_force, -0.1, -0.01, 0.1, actual_rep, 5, curr_step, 84, track_size, 84, robot_vel, 0.01, joints_pos, 24.05, 25.64, 2.22, -97.44, -2.06, 52.65, 75.38, tool_torque, -0.036, 0.17, 0.168, tool_momentum, -0.036, 0.17, 0.168, robot_mode, normal, 
05/04/2022 15:39:16:381, robot_pos_w_timestamp, 1649169464114, 466.74, 223.85, 356.75, 2.3, 0.03, 3.07, tool_force, -0.13, -0.01, 0.1, actual_rep, 5, curr_step, 84, track_size, 84, robot_vel, 0.0, joints_pos, 24.05, 25.64, 2.22, -97.44, -2.06, 52.65, 75.38, tool_torque, -0.035, 0.173, 0.168, tool_momentum, -0.035, 0.172, 0.168, robot_mode, normal, 
05/04/2022 15:39:16:534, robot_pos_w_timestamp, 1649169464265, 466.74, 223.85, 356.74, 2.3, 0.03, 3.07, tool_force, -0.12, 0.0, 0.08, actual_rep, 5, curr_step, 84, track_size, 84, robot_vel, 0.01, joints_pos, 24.05, 25.64, 2.22, -97.44, -2.06, 52.65, 75.38, tool_torque, -0.032, 0.174, 0.166, tool_momentum, -0.031, 0.173, 0.166, robot_mode, normal, 
05/04/2022 15:39:16:685, robot_pos_w_timestamp, 1649169464417, 466.74, 223.85, 356.74, 2.3, 0.03, 3.07, tool_force, -0.11, -0.03, 0.09, actual_rep, 5, curr_step, 84, track_size, 84, robot_vel, 0.01, joints_pos, 24.05, 25.64, 2.22, -97.44, -2.06, 52.65, 75.38, tool_torque, -0.035, 0.172, 0.166, tool_momentum, -0.034, 0.171, 0.166, robot_mode, normal, 
05/04/2022 15:39:16:843, robot_pos_w_timestamp, 1649169464570, 466.74, 223.85, 356.74, 2.3, 0.03, 3.07, tool_force, -0.12, -0.02, 0.09, actual_rep, 5, curr_step, 84, track_size, 84, robot_vel, 0.02, joints_pos, 24.05, 25.64, 2.22, -97.44, -2.06, 52.65, 75.38, tool_torque, -0.033, 0.175, 0.162, tool_momentum, -0.033, 0.176, 0.162, robot_mode, normal, 
05/04/2022 15:39:16:994, robot_pos_w_timestamp, 1649169464722, 466.74, 223.85, 356.74, 2.3, 0.03, 3.07, tool_force, -0.14, 0.0, 0.03, actual_rep, 5, curr_step, 84, track_size, 84, robot_vel, 0.04, joints_pos, 24.05, 25.64, 2.22, -97.44, -2.06, 52.65, 75.38, tool_torque, -0.015, 0.187, 0.156, tool_momentum, -0.014, 0.186, 0.156, robot_mode, normal, 
05/04/2022 15:39:17:142, robot_pos_w_timestamp, 1649169464874, 466.68, 223.83, 356.74, 2.3, 0.03, 3.07, tool_force, -0.2, 0.12, 0.11, actual_rep, 5, curr_step, 84, track_size, 84, robot_vel, 0.75, joints_pos, 24.05, 25.63, 2.22, -97.46, -2.06, 52.65, 75.38, tool_torque, -0.02, 0.19, 0.16, tool_momentum, -0.021, 0.189, 0.16, robot_mode, normal, 
05/04/2022 15:39:17:296, robot_pos_w_timestamp, 1649169465028, 466.63, 223.73, 356.96, 2.3, 0.03, 3.07, tool_force, -0.07, 0.15, 0.17, actual_rep, 5, curr_step, 84, track_size, 84, robot_vel, 2.13, joints_pos, 24.06, 25.6, 2.21, -97.46, -2.06, 52.67, 75.37, tool_torque, -0.033, 0.171, 0.181, tool_momentum, -0.033, 0.169, 0.181, robot_mode, normal, 
05/04/2022 15:39:17:495, robot_pos_w_timestamp, 1649169465215, 467.08, 223.73, 356.77, 2.3, 0.03, 3.07, tool_force, -0.18, -0.15, -0.15, actual_rep, 5, curr_step, 84, track_size, 84, robot_vel, 5.21, joints_pos, 24.05, 25.67, 2.19, -97.4, -2.07, 52.66, 75.37, tool_torque, -0.065, 0.191, 0.169, tool_momentum, -0.064, 0.189, 0.169, robot_mode, normal, 
05/04/2022 15:39:17:663, robot_pos_w_timestamp, 1649169465393, 466.76, 223.79, 355.93, 2.3, 0.03, 3.07, tool_force, 0.12, -0.98, -0.91, actual_rep, 5, curr_step, 84, track_size, 84, robot_vel, 17.89, joints_pos, 24.07, 25.72, 2.19, -97.47, -2.08, 52.64, 75.37, tool_torque, -0.172, 0.169, 0.131, tool_momentum, -0.168, 0.17, 0.13, robot_mode, normal, 
05/04/2022 15:39:17:834, robot_pos_w_timestamp, 1649169465545, 463.87, 221.67, 356.95, 2.3, 0.03, 3.07, tool_force, -0.25, 1.59, 0.95, actual_rep, 5, curr_step, 84, track_size, 84, robot_vel, 32.37, joints_pos, 24.01, 25.15, 2.16, -98.15, -1.99, 52.38, 75.36, tool_torque, 0.283, 0.113, 0.205, tool_momentum, 0.266, 0.112, 0.206, robot_mode, normal, 
05/04/2022 15:39:17:967, robot_pos_w_timestamp, 1649169465698, 462.87, 219.94, 357.98, 2.3, 0.03, 3.07, tool_force, 0.84, 1.7, 0.73, actual_rep, 5, curr_step, 84, track_size, 84, robot_vel, 14.87, joints_pos, 23.86, 24.87, 2.14, -98.39, -1.87, 52.34, 75.1, tool_torque, 0.297, -0.219, 0.393, tool_momentum, 0.299, -0.234, 0.393, robot_mode, normal, 
05/04/2022 15:39:18:133, robot_pos_w_timestamp, 1649169465849, 462.92, 214.34, 359.41, 2.3, 0.03, 3.07, tool_force, 1.06, 0.22, -0.37, actual_rep, 5, curr_step, 84, track_size, 84, robot_vel, 42.83, joints_pos, 23.37, 24.51, 1.98, -98.68, -1.6, 52.55, 73.92, tool_torque, 0.069, -0.362, 0.466, tool_momentum, 0.081, -0.362, 0.466, robot_mode, normal, 
05/04/2022 15:39:18:269, robot_pos_w_timestamp, 1649169466002, 464.33, 208.59, 359.46, 2.31, 0.03, 3.08, tool_force, 0.58, 1.16, 0.61, actual_rep, 5, curr_step, 84, track_size, 84, robot_vel, 40.32, joints_pos, 22.65, 24.43, 2.04, -98.79, -1.53, 52.7, 72.79, tool_torque, 0.157, -0.375, 0.513, tool_momentum, 0.155, -0.377, 0.513, robot_mode, normal, 
05/04/2022 15:39:18:466, robot_pos_w_timestamp, 1649169466152, 466.23, 202.71, 358.88, 2.32, 0.03, 3.08, tool_force, 1.01, 0.89, 0.16, actual_rep, 5, curr_step, 84, track_size, 84, robot_vel, 40.16, joints_pos, 21.89, 24.45, 2.11, -98.86, -1.53, 52.8, 71.71, tool_torque, 0.132, -0.511, 0.579, tool_momentum, 0.129, -0.521, 0.577, robot_mode, normal, 
05/04/2022 15:39:18:570, robot_pos_w_timestamp, 1649169466305, 468.72, 196.78, 357.62, 2.32, 0.03, 3.08, tool_force, 1.12, 0.3, 0.23, actual_rep, 5, curr_step, 84, track_size, 84, robot_vel, 42.64, joints_pos, 21.18, 24.6, 2.12, -98.86, -1.58, 52.85, 70.73, tool_torque, 0.038, -0.428, 0.565, tool_momentum, 0.041, -0.425, 0.564, robot_mode, normal, 
05/04/2022 15:39:18:721, robot_pos_w_timestamp, 1649169466455, 471.46, 191.0, 356.02, 2.33, 0.03, 3.09, tool_force, 1.22, 0.49, 0.47, actual_rep, 5, curr_step, 84, track_size, 84, robot_vel, 42.41, joints_pos, 20.47, 24.81, 2.12, -98.81, -1.64, 52.86, 69.83, tool_torque, 0.054, -0.404, 0.571, tool_momentum, 0.048, -0.387, 0.567, robot_mode, normal, 
05/04/2022 15:39:18:874, robot_pos_w_timestamp, 1649169466608, 474.44, 185.2, 353.97, 2.33, 0.03, 3.09, tool_force, 0.96, 0.34, 0.61, actual_rep, 5, curr_step, 84, track_size, 84, robot_vel, 44.79, joints_pos, 19.78, 25.1, 2.08, -98.71, -1.68, 52.87, 68.99, tool_torque, 0.027, -0.363, 0.551, tool_momentum, 0.034, -0.37, 0.551, robot_mode, normal, 
05/04/2022 15:39:19:071, robot_pos_w_timestamp, 1649169466766, 477.82, 179.09, 351.38, 2.33, 0.03, 3.1, tool_force, 1.11, 0.48, 0.53, actual_rep, 5, curr_step, 84, track_size, 84, robot_vel, 48.73, joints_pos, 19.05, 25.5, 2.03, -98.56, -1.75, 52.87, 68.27, tool_torque, 0.042, -0.275, 0.528, tool_momentum, 0.032, -0.281, 0.53, robot_mode, normal, 
05/04/2022 15:39:19:177, robot_pos_w_timestamp, 1649169466910, 481.07, 173.58, 348.6, 2.33, 0.03, 3.1, tool_force, 1.26, 0.14, 0.33, actual_rep, 5, curr_step, 84, track_size, 84, robot_vel, 49.64, joints_pos, 18.42, 25.94, 1.95, -98.38, -1.81, 52.88, 67.71, tool_torque, 0.0060, -0.239, 0.525, tool_momentum, 0.01, -0.244, 0.525, robot_mode, normal, 
05/04/2022 15:39:19:327, robot_pos_w_timestamp, 1649169467062, 484.79, 167.69, 345.1, 2.33, 0.03, 3.11, tool_force, 1.19, 0.08, 0.43, actual_rep, 5, curr_step, 84, track_size, 84, robot_vel, 53.31, joints_pos, 17.8, 26.47, 1.83, -98.14, -1.84, 52.88, 67.15, tool_torque, 0.0020, -0.244, 0.483, tool_momentum, 0.015, -0.239, 0.482, robot_mode, normal, 
05/04/2022 15:39:19:479, robot_pos_w_timestamp, 1649169467215, 488.93, 161.84, 340.97, 2.32, 0.03, 3.11, tool_force, 0.93, 0.44, 0.31, actual_rep, 5, curr_step, 84, track_size, 84, robot_vel, 60.1, joints_pos, 17.21, 27.14, 1.63, -97.82, -1.88, 52.88, 66.68, tool_torque, 0.038, -0.236, 0.497, tool_momentum, 0.035, -0.238, 0.498, robot_mode, normal, 
05/04/2022 15:39:19:631, robot_pos_w_timestamp, 1649169467366, 493.62, 156.12, 336.26, 2.32, 0.03, 3.12, tool_force, 1.29, 0.39, -0.16, actual_rep, 5, curr_step, 84, track_size, 84, robot_vel, 62.38, joints_pos, 16.67, 27.93, 1.38, -97.39, -1.88, 52.83, 66.32, tool_torque, 0.137, -0.243, 0.487, tool_momentum, 0.143, -0.243, 0.487, robot_mode, normal, 
05/04/2022 15:39:19:781, robot_pos_w_timestamp, 1649169467518, 499.44, 151.06, 330.5, 2.31, 0.03, 3.12, tool_force, 0.92, 0.73, 0.0, actual_rep, 5, curr_step, 84, track_size, 84, robot_vel, 64.02, joints_pos, 16.16, 28.94, 1.15, -96.82, -1.88, 52.53, 66.14, tool_torque, 0.208, -0.149, 0.443, tool_momentum, 0.205, -0.15, 0.441, robot_mode, normal, 
05/04/2022 15:39:19:933, robot_pos_w_timestamp, 1649169467669, 505.17, 147.58, 324.88, 2.3, 0.03, 3.12, tool_force, 0.47, -0.01, -0.35, actual_rep, 5, curr_step, 84, track_size, 84, robot_vel, 51.43, joints_pos, 15.75, 29.93, 0.99, -96.24, -1.9, 52.0, 66.07, tool_torque, 0.148, -0.064, 0.415, tool_momentum, 0.151, -0.078, 0.415, robot_mode, normal, 
05/04/2022 15:39:20:080, robot_pos_w_timestamp, 1649169467820, 510.4, 145.13, 319.12, 2.29, 0.03, 3.12, tool_force, 0.39, 0.64, 0.1, actual_rep, 5, curr_step, 84, track_size, 84, robot_vel, 49.68, joints_pos, 15.47, 30.87, 0.86, -95.72, -1.94, 51.45, 66.04, tool_torque, 0.241, -0.019, 0.393, tool_momentum, 0.252, -0.028, 0.395, robot_mode, normal, 
05/04/2022 15:39:20:444, robot_pos_w_timestamp, 1649169468155, 520.2, 141.93, 305.65, 2.28, 0.04, 3.12, tool_force, 0.9, 0.66, 0.32, actual_rep, 5, curr_step, 84, track_size, 84, robot_vel, 47.42, joints_pos, 15.1, 33.02, 0.57, -94.57, -1.96, 50.22, 66.02, tool_torque, 0.189, -0.099, 0.368, tool_momentum, 0.183, -0.095, 0.368, robot_mode, normal, 
05/04/2022 15:39:20:715, robot_pos_w_timestamp, 1649169468457, 528.55, 141.05, 294.71, 2.28, 0.04, 3.11, tool_force, 0.75, 0.34, -0.11, actual_rep, 5, curr_step, 84, track_size, 84, robot_vel, 47.64, joints_pos, 14.98, 34.79, 0.35, -93.52, -1.97, 49.39, 66.01, tool_torque, 0.199, -0.1, 0.363, tool_momentum, 0.196, -0.101, 0.363, robot_mode, normal, 
05/04/2022 15:39:20:869, robot_pos_w_timestamp, 1649169468608, 532.83, 141.04, 288.92, 2.28, 0.04, 3.11, tool_force, 0.44, 0.1, 0.1, actual_rep, 5, curr_step, 84, track_size, 84, robot_vel, 49.2, joints_pos, 14.97, 35.77, 0.23, -92.9, -1.98, 48.97, 66.01, tool_torque, 0.102, 0.0090, 0.279, tool_momentum, 0.1, 0.011, 0.279, robot_mode, normal, 
05/04/2022 15:39:21:019, robot_pos_w_timestamp, 1649169468758, 537.15, 141.42, 283.12, 2.27, 0.04, 3.11, tool_force, 0.25, 0.17, 0.07, actual_rep, 5, curr_step, 84, track_size, 84, robot_vel, 46.07, joints_pos, 14.97, 36.76, 0.14, -92.22, -1.98, 48.63, 66.05, tool_torque, 0.101, 0.084, 0.18, tool_momentum, 0.094, 0.074, 0.181, robot_mode, normal, 
05/04/2022 15:39:21:175, robot_pos_w_timestamp, 1649169468910, 541.43, 142.44, 277.39, 2.27, 0.04, 3.11, tool_force, -0.11, -0.08, 0.12, actual_rep, 5, curr_step, 84, track_size, 84, robot_vel, 47.36, joints_pos, 14.99, 37.79, 0.09, -91.47, -1.98, 48.37, 66.15, tool_torque, 0.017, 0.288, 0.044, tool_momentum, 0.017, 0.288, 0.044, robot_mode, normal, 
05/04/2022 15:39:21:323, robot_pos_w_timestamp, 1649169469061, 546.01, 143.98, 271.51, 2.27, 0.04, 3.12, tool_force, -0.34, -0.16, -0.31, actual_rep, 5, curr_step, 84, track_size, 84, robot_vel, 50.12, joints_pos, 15.09, 38.84, 0.02, -90.64, -2.03, 48.17, 66.32, tool_torque, -0.04, 0.435, -0.077, tool_momentum, -0.047, 0.435, -0.078, robot_mode, normal, 
05/04/2022 15:39:21:476, robot_pos_w_timestamp, 1649169469214, 550.85, 146.21, 265.69, 2.27, 0.04, 3.12, tool_force, -0.46, -0.46, 0.15, actual_rep, 5, curr_step, 84, track_size, 84, robot_vel, 51.72, joints_pos, 15.25, 39.96, -0.04, -89.68, -2.12, 48.02, 66.57, tool_torque, -0.068, 0.511, -0.093, tool_momentum, -0.057, 0.496, -0.093, robot_mode, normal, 
05/04/2022 15:39:21:629, robot_pos_w_timestamp, 1649169469369, 556.23, 149.48, 259.72, 2.27, 0.04, 3.12, tool_force, -0.63, -0.65, 0.02, actual_rep, 5, curr_step, 84, track_size, 84, robot_vel, 59.3, joints_pos, 15.5, 41.17, -0.11, -88.55, -2.25, 47.94, 66.96, tool_torque, -0.118, 0.595, -0.134, tool_momentum, -0.112, 0.594, -0.134, robot_mode, normal, 
