06/04/2022 14:41:55: File Created!
06/04/2022 14:41:55:252, robot_pos_w_timestamp, 1649252427225, 588.17, 324.56, 216.56, 2.31, -0.01, 3.08, tool_force, -0.84, -0.1, 0.27, actual_rep, 1, curr_step, 1, track_size, 77, robot_vel, 0.08, joints_pos, 38.27, 57.25, -17.42, -67.56, 19.28, 54.78, 65.62, tool_torque, -0.01, 0.074, 0.031, tool_momentum, -0.013, 0.074, 0.031, robot_mode, normal, 
06/04/2022 14:44:14:371, robot_pos_w_timestamp, 1649252564204, 574.88, 225.61, 234.06, 2.07, 0.02, 3.14, tool_force, -0.13, 0.8, 0.42, actual_rep, 6, curr_step, 17, track_size, 77, robot_vel, 8.77, joints_pos, 35.46, 50.66, -22.04, -79.08, 19.86, 53.67, 70.28, tool_torque, 0.139, -0.053, -0.029, tool_momentum, 0.139, -0.055, -0.029, robot_mode, rotation_overlay, 
06/04/2022 14:44:14:563, robot_pos_w_timestamp, 1649252564342, 574.25, 225.12, 234.49, 2.07, 0.02, 3.14, tool_force, 0.07, 0.35, -0.25, actual_rep, 6, curr_step, 17, track_size, 77, robot_vel, 9.67, joints_pos, 35.37, 50.5, -21.89, -79.25, 19.74, 53.58, 70.54, tool_torque, 0.161, -0.194, 0.075, tool_momentum, 0.153, -0.204, 0.079, robot_mode, rotation_overlay, 
06/04/2022 14:44:14:683, robot_pos_w_timestamp, 1649252564499, 573.8, 224.81, 234.04, 2.09, 0.02, 3.14, tool_force, 1.0, 0.63, 0.02, actual_rep, 6, curr_step, 17, track_size, 77, robot_vel, 2.86, joints_pos, 35.36, 50.49, -21.86, -79.35, 19.66, 53.53, 69.59, tool_torque, 0.262, -0.48, 0.473, tool_momentum, 0.265, -0.48, 0.473, robot_mode, rotation_overlay, 
06/04/2022 14:44:14:833, robot_pos_w_timestamp, 1649252564645, 573.18, 224.28, 234.74, 2.13, 0.02, 3.14, tool_force, 0.69, 1.25, 0.33, actual_rep, 6, curr_step, 17, track_size, 77, robot_vel, 9.23, joints_pos, 35.35, 50.35, -21.85, -79.49, 19.6, 53.59, 66.77, tool_torque, 0.298, -0.506, 0.531, tool_momentum, 0.304, -0.509, 0.531, robot_mode, rotation_overlay, 
06/04/2022 14:44:14:987, robot_pos_w_timestamp, 1649252564795, 572.37, 223.63, 235.46, 2.22, 0.02, 3.14, tool_force, 0.8, 0.76, -0.09, actual_rep, 6, curr_step, 17, track_size, 77, robot_vel, 7.99, joints_pos, 35.26, 50.15, -21.71, -79.71, 19.47, 53.53, 61.82, tool_torque, 0.377, -0.541, 0.552, tool_momentum, 0.385, -0.559, 0.552, robot_mode, rotation_overlay, 
06/04/2022 14:44:15:191, robot_pos_w_timestamp, 1649252564954, 571.55, 222.73, 236.27, 2.32, 0.02, -3.14, tool_force, 0.12, 1.06, -0.08, actual_rep, 6, curr_step, 18, track_size, 77, robot_vel, 10.3, joints_pos, 35.08, 49.9, -21.49, -79.95, 19.36, 53.46, 56.08, tool_torque, 0.454, -0.383, 0.52, tool_momentum, 0.453, -0.379, 0.52, robot_mode, rotation_overlay, 
06/04/2022 14:44:15:297, robot_pos_w_timestamp, 1649252565102, 570.77, 222.11, 236.99, 2.38, 0.01, -3.14, tool_force, 0.43, 1.17, -0.11, actual_rep, 6, curr_step, 18, track_size, 77, robot_vel, 8.67, joints_pos, 35.01, 49.72, -21.38, -80.13, 19.23, 53.45, 52.49, tool_torque, 0.492, -0.46, 0.511, tool_momentum, 0.484, -0.459, 0.51, robot_mode, rotation_overlay, 
06/04/2022 14:44:15:496, robot_pos_w_timestamp, 1649252565251, 569.94, 221.35, 237.71, 2.41, 0.01, -3.14, tool_force, 0.14, 1.1, 0.08, actual_rep, 6, curr_step, 18, track_size, 77, robot_vel, 8.73, joints_pos, 34.99, 49.54, -21.38, -80.35, 19.21, 53.46, 50.73, tool_torque, 0.441, -0.356, 0.452, tool_momentum, 0.442, -0.356, 0.452, robot_mode, rotation_overlay, 
06/04/2022 14:44:15:609, robot_pos_w_timestamp, 1649252565406, 569.43, 220.94, 238.1, 2.42, 0.01, -3.14, tool_force, 0.2, 0.76, -0.01, actual_rep, 6, curr_step, 18, track_size, 77, robot_vel, 5.53, joints_pos, 35.0, 49.45, -21.4, -80.46, 19.21, 53.48, 50.51, tool_torque, 0.371, -0.307, 0.349, tool_momentum, 0.376, -0.305, 0.347, robot_mode, normal, 
06/04/2022 14:44:15:804, robot_pos_w_timestamp, 1649252565558, 568.87, 220.43, 237.85, 2.41, 0.01, -3.14, tool_force, -1.47, 0.99, 0.93, actual_rep, 6, curr_step, 18, track_size, 77, robot_vel, 4.59, joints_pos, 35.02, 49.41, -21.46, -80.6, 19.34, 53.43, 51.16, tool_torque, 0.226, 0.08, 0.039, tool_momentum, 0.221, 0.075, 0.037, robot_mode, normal, 
06/04/2022 14:44:15:910, robot_pos_w_timestamp, 1649252565706, 567.87, 219.64, 238.78, 2.36, 0.01, -3.14, tool_force, -0.97, 0.29, 0.17, actual_rep, 6, curr_step, 18, track_size, 77, robot_vel, 10.3, joints_pos, 35.12, 49.23, -21.65, -80.85, 19.57, 53.49, 53.64, tool_torque, 0.025, 0.129, -0.04, tool_momentum, 0.026, 0.126, -0.04, robot_mode, normal, 
06/04/2022 14:44:16:113, robot_pos_w_timestamp, 1649252565857, 565.74, 218.36, 240.37, 2.29, 0.01, -3.14, tool_force, -1.47, 1.45, 1.8, actual_rep, 6, curr_step, 19, track_size, 77, robot_vel, 30.09, joints_pos, 35.21, 48.87, -21.79, -81.3, 19.71, 53.64, 57.23, tool_torque, 0.156, 0.217, -0.051, tool_momentum, 0.145, 0.22, -0.051, robot_mode, normal, 
06/04/2022 14:44:16:219, robot_pos_w_timestamp, 1649252566008, 561.9, 216.26, 243.25, 2.25, 0.0, -3.14, tool_force, -0.8, 0.44, 0.21, actual_rep, 6, curr_step, 20, track_size, 77, robot_vel, 35.85, joints_pos, 35.24, 48.11, -21.77, -82.21, 19.74, 53.54, 59.2, tool_torque, 0.157, 0.071, 0.0010, tool_momentum, 0.118, 0.06, 0.0010, robot_mode, normal, 
06/04/2022 14:44:16:421, robot_pos_w_timestamp, 1649252566157, 556.37, 214.01, 246.99, 2.24, 0.0, -3.14, tool_force, -1.06, 0.84, 0.49, actual_rep, 6, curr_step, 21, track_size, 77, robot_vel, 50.74, joints_pos, 35.25, 47.06, -21.62, -83.45, 19.67, 53.42, 59.47, tool_torque, 0.269, 0.143, 0.129, tool_momentum, 0.258, 0.134, 0.135, robot_mode, normal, 
06/04/2022 14:44:16:513, robot_pos_w_timestamp, 1649252566305, 550.38, 212.16, 250.28, 2.24, -0.01, -3.14, tool_force, -1.13, 1.26, 1.01, actual_rep, 6, curr_step, 22, track_size, 77, robot_vel, 46.72, joints_pos, 35.24, 46.06, -21.37, -84.67, 19.55, 53.26, 59.43, tool_torque, 0.339, 0.054, 0.204, tool_momentum, 0.341, 0.054, 0.204, robot_mode, normal, 
06/04/2022 14:44:16:726, robot_pos_w_timestamp, 1649252566476, 543.91, 210.47, 253.69, 2.24, -0.01, -3.14, tool_force, -1.15, 1.01, 0.05, actual_rep, 6, curr_step, 23, track_size, 77, robot_vel, 44.71, joints_pos, 35.25, 44.97, -21.1, -85.99, 19.43, 53.11, 59.41, tool_torque, 0.32, 0.076, 0.227, tool_momentum, 0.312, 0.077, 0.227, robot_mode, normal, 
06/04/2022 14:44:16:832, robot_pos_w_timestamp, 1649252566610, 538.62, 209.4, 256.44, 2.24, -0.02, -3.14, tool_force, -1.52, 1.28, 0.91, actual_rep, 6, curr_step, 23, track_size, 77, robot_vel, 47.65, joints_pos, 35.29, 44.11, -20.9, -87.01, 19.36, 52.96, 59.4, tool_torque, 0.305, 0.141, 0.209, tool_momentum, 0.308, 0.147, 0.206, robot_mode, normal, 
06/04/2022 14:44:16:971, robot_pos_w_timestamp, 1649252566761, 532.91, 208.44, 259.71, 2.24, -0.02, -3.14, tool_force, -1.15, 0.9, -0.3, actual_rep, 6, curr_step, 24, track_size, 77, robot_vel, 40.91, joints_pos, 35.39, 43.15, -20.74, -88.11, 19.31, 52.8, 59.4, tool_torque, 0.21, 0.133, 0.198, tool_momentum, 0.233, 0.13, 0.198, robot_mode, normal, 
06/04/2022 14:44:17:129, robot_pos_w_timestamp, 1649252566916, 526.89, 207.6, 263.86, 2.24, -0.03, 3.14, tool_force, -1.21, 0.87, 0.7, actual_rep, 6, curr_step, 25, track_size, 77, robot_vel, 49.14, joints_pos, 35.55, 42.08, -20.64, -89.27, 19.28, 52.61, 59.4, tool_torque, 0.292, 0.112, 0.19, tool_momentum, 0.299, 0.113, 0.188, robot_mode, normal, 
06/04/2022 14:44:17:280, robot_pos_w_timestamp, 1649252567066, 521.43, 207.0, 269.17, 2.24, -0.03, 3.14, tool_force, -1.0, 1.4, 0.31, actual_rep, 6, curr_step, 26, track_size, 77, robot_vel, 51.14, joints_pos, 35.78, 40.93, -20.6, -90.33, 19.12, 52.47, 59.41, tool_torque, 0.262, 0.062, 0.203, tool_momentum, 0.232, 0.066, 0.203, robot_mode, normal, 
06/04/2022 14:44:17:500, robot_pos_w_timestamp, 1649252567214, 517.34, 206.33, 273.66, 2.25, -0.03, 3.13, tool_force, -0.15, -0.43, -1.44, actual_rep, 6, curr_step, 27, track_size, 77, robot_vel, 32.41, joints_pos, 35.96, 39.99, -20.56, -91.23, 18.92, 52.2, 59.38, tool_torque, 0.276, 0.207, 0.194, tool_momentum, 0.286, 0.175, 0.204, robot_mode, sine_overlay, 
06/04/2022 14:44:17:683, robot_pos_w_timestamp, 1649252567361, 517.54, 206.51, 272.21, 2.25, -0.03, 3.13, tool_force, -0.05, -0.95, -0.5, actual_rep, 6, curr_step, 27, track_size, 77, robot_vel, 7.59, joints_pos, 35.93, 40.17, -20.52, -91.11, 18.92, 52.09, 59.42, tool_torque, 0.102, -0.109, 0.197, tool_momentum, 0.107, -0.111, 0.197, robot_mode, sine_overlay, 
06/04/2022 14:44:17:785, robot_pos_w_timestamp, 1649252567494, 518.14, 208.82, 275.93, 2.25, -0.03, 3.13, tool_force, -0.51, 0.42, 0.81, actual_rep, 6, curr_step, 27, track_size, 77, robot_vel, 49.54, joints_pos, 36.08, 39.9, -20.48, -90.82, 18.7, 52.44, 59.3, tool_torque, 0.079, 0.014, 0.239, tool_momentum, 0.075, 0.032, 0.237, robot_mode, sine_overlay, 
06/04/2022 14:44:17:895, robot_pos_w_timestamp, 1649252567658, 517.3, 209.36, 278.25, 2.26, -0.02, 3.13, tool_force, -1.23, 0.89, 0.83, actual_rep, 6, curr_step, 28, track_size, 77, robot_vel, 8.33, joints_pos, 36.21, 39.64, -20.46, -90.89, 18.31, 52.6, 59.57, tool_torque, 0.12, 0.135, 0.089, tool_momentum, 0.118, 0.137, 0.09, robot_mode, sine_overlay, 
06/04/2022 14:44:18:091, robot_pos_w_timestamp, 1649252567795, 515.39, 208.03, 280.84, 2.27, -0.02, 3.13, tool_force, -1.62, 1.04, 1.08, actual_rep, 6, curr_step, 28, track_size, 77, robot_vel, 38.57, joints_pos, 36.32, 39.13, -20.53, -91.29, 17.76, 52.68, 59.3, tool_torque, 0.1, 0.194, 0.252, tool_momentum, 0.088, 0.193, 0.252, robot_mode, sine_overlay, 
06/04/2022 14:44:18:209, robot_pos_w_timestamp, 1649252567948, 508.72, 204.6, 284.64, 2.27, -0.01, 3.13, tool_force, -0.15, 0.44, -1.16, actual_rep, 6, curr_step, 29, track_size, 77, robot_vel, 55.77, joints_pos, 36.56, 37.86, -20.55, -92.83, 17.06, 51.94, 59.32, tool_torque, 0.168, 0.059, 0.195, tool_momentum, 0.161, 0.079, 0.195, robot_mode, sine_overlay, 
06/04/2022 14:44:18:379, robot_pos_w_timestamp, 1649252568097, 506.1, 205.3, 290.48, 2.29, -0.01, 3.12, tool_force, -1.0, 0.53, 0.36, actual_rep, 6, curr_step, 30, track_size, 77, robot_vel, 59.64, joints_pos, 36.78, 36.94, -20.44, -93.26, 16.43, 51.74, 59.04, tool_torque, 0.177, 0.052, 0.315, tool_momentum, 0.175, 0.048, 0.313, robot_mode, sine_overlay, 
06/04/2022 14:44:18:510, robot_pos_w_timestamp, 1649252568249, 507.89, 210.14, 296.38, 2.3, 0.0, 3.12, tool_force, -1.19, 0.25, 1.22, actual_rep, 6, curr_step, 30, track_size, 77, robot_vel, 57.26, joints_pos, 37.08, 36.72, -20.29, -92.5, 15.69, 52.3, 59.48, tool_torque, -0.038, 0.138, 0.063, tool_momentum, -0.028, 0.13, 0.063, robot_mode, sine_overlay, 
06/04/2022 14:44:18:672, robot_pos_w_timestamp, 1649252568399, 510.37, 214.35, 300.54, 2.3, 0.01, 3.12, tool_force, -0.06, -1.15, -0.69, actual_rep, 6, curr_step, 30, track_size, 77, robot_vel, 42.62, joints_pos, 37.38, 36.85, -20.31, -91.56, 15.04, 53.19, 59.99, tool_torque, -0.238, 0.042, 0.052, tool_momentum, -0.139, 0.048, 0.053, robot_mode, sine_overlay, 
06/04/2022 14:44:18:830, robot_pos_w_timestamp, 1649252568562, 509.23, 212.16, 298.52, 2.3, 0.01, 3.13, tool_force, -0.39, 0.79, 0.3, actual_rep, 6, curr_step, 30, track_size, 77, robot_vel, 27.74, joints_pos, 37.38, 36.89, -20.47, -91.9, 15.04, 53.13, 59.84, tool_torque, 0.156, 0.022, 0.229, tool_momentum, 0.154, 0.024, 0.23, robot_mode, sine_overlay, 
06/04/2022 14:44:19:036, robot_pos_w_timestamp, 1649252568705, 505.4, 209.35, 300.09, 2.31, 0.01, 3.13, tool_force, -1.51, 1.75, 1.24, actual_rep, 6, curr_step, 31, track_size, 77, robot_vel, 37.88, joints_pos, 37.41, 36.18, -20.52, -92.81, 14.98, 52.8, 59.49, tool_torque, 0.337, 0.253, 0.289, tool_momentum, 0.341, 0.25, 0.289, robot_mode, sine_overlay, 
06/04/2022 14:44:19:139, robot_pos_w_timestamp, 1649252568854, 501.27, 209.71, 307.29, 2.31, 0.01, 3.12, tool_force, -1.59, 0.65, 0.47, actual_rep, 6, curr_step, 32, track_size, 77, robot_vel, 56.88, joints_pos, 37.74, 34.97, -20.44, -93.48, 14.2, 52.7, 59.79, tool_torque, 0.162, 0.265, 0.056, tool_momentum, 0.162, 0.243, 0.058, robot_mode, sine_overlay, 
06/04/2022 14:44:19:253, robot_pos_w_timestamp, 1649252569009, 501.59, 214.52, 312.72, 2.31, 0.02, 3.11, tool_force, -0.58, -1.22, -0.02, actual_rep, 6, curr_step, 33, track_size, 77, robot_vel, 44.38, joints_pos, 38.07, 34.64, -20.3, -93.02, 13.92, 53.01, 60.39, tool_torque, -0.327, 0.314, -0.012, tool_momentum, -0.287, 0.298, -0.012, robot_mode, sine_overlay, 
06/04/2022 14:44:19:447, robot_pos_w_timestamp, 1649252569158, 501.9, 215.54, 314.9, 2.32, 0.02, 3.12, tool_force, -0.68, 0.63, 0.81, actual_rep, 6, curr_step, 33, track_size, 77, robot_vel, 5.83, joints_pos, 38.26, 34.62, -20.41, -92.71, 13.51, 53.57, 60.77, tool_torque, 0.086, 0.2, 0.034, tool_momentum, 0.093, 0.205, 0.034, robot_mode, sine_overlay, 
06/04/2022 14:44:19:553, robot_pos_w_timestamp, 1649252569292, 501.81, 215.68, 314.3, 2.31, 0.02, 3.12, tool_force, -1.31, 1.14, 0.64, actual_rep, 6, curr_step, 33, track_size, 77, robot_vel, 3.73, joints_pos, 38.25, 34.66, -20.39, -92.76, 13.63, 53.45, 60.71, tool_torque, 0.192, 0.156, 0.139, tool_momentum, 0.192, 0.157, 0.139, robot_mode, normal, 
06/04/2022 14:44:19:735, robot_pos_w_timestamp, 1649252569445, 501.49, 216.94, 316.87, 2.32, 0.02, 3.12, tool_force, -1.09, 0.94, 1.13, actual_rep, 6, curr_step, 33, track_size, 77, robot_vel, 37.54, joints_pos, 38.35, 34.43, -20.37, -92.63, 13.58, 53.8, 60.87, tool_torque, 0.027, 0.094, 0.0090, tool_momentum, -0.0080, 0.096, 0.0070, robot_mode, normal, 
06/04/2022 14:44:19:878, robot_pos_w_timestamp, 1649252569594, 499.7, 218.92, 322.65, 2.31, 0.02, 3.11, tool_force, -0.82, -0.6, 0.41, actual_rep, 6, curr_step, 34, track_size, 77, robot_vel, 39.48, joints_pos, 38.68, 33.76, -20.38, -92.69, 13.25, 54.06, 61.42, tool_torque, -0.053, 0.204, -0.011, tool_momentum, -0.012, 0.171, -0.01, robot_mode, normal, 
06/04/2022 14:44:20:014, robot_pos_w_timestamp, 1649252569751, 498.09, 221.71, 328.89, 2.31, 0.02, 3.11, tool_force, -1.35, 0.26, 0.95, actual_rep, 6, curr_step, 35, track_size, 77, robot_vel, 49.42, joints_pos, 39.06, 33.16, -20.4, -92.57, 12.97, 54.57, 61.9, tool_torque, -0.146, 0.279, -0.058, tool_momentum, -0.153, 0.283, -0.058, robot_mode, normal, 
06/04/2022 14:44:20:164, robot_pos_w_timestamp, 1649252569903, 496.49, 225.16, 334.48, 2.32, 0.02, 3.11, tool_force, -1.03, -0.13, 0.98, actual_rep, 6, curr_step, 35, track_size, 77, robot_vel, 44.31, joints_pos, 39.45, 32.66, -20.4, -92.41, 12.8, 55.07, 62.4, tool_torque, -0.19, 0.248, -0.067, tool_momentum, -0.193, 0.242, -0.066, robot_mode, normal, 
06/04/2022 14:44:20:366, robot_pos_w_timestamp, 1649252570056, 494.58, 229.28, 340.42, 2.32, 0.02, 3.1, tool_force, -0.92, -0.27, 0.73, actual_rep, 6, curr_step, 36, track_size, 77, robot_vel, 48.33, joints_pos, 39.9, 32.12, -20.38, -92.22, 12.67, 55.6, 62.94, tool_torque, -0.163, 0.165, -0.023, tool_momentum, -0.166, 0.17, -0.023, robot_mode, normal, 
06/04/2022 14:44:20:466, robot_pos_w_timestamp, 1649252570208, 492.61, 233.94, 346.35, 2.32, 0.02, 3.1, tool_force, -1.11, 0.0, 0.83, actual_rep, 6, curr_step, 37, track_size, 77, robot_vel, 53.25, joints_pos, 40.39, 31.62, -20.35, -91.97, 12.6, 56.14, 63.54, tool_torque, -0.116, 0.17, -0.024, tool_momentum, -0.109, 0.157, -0.021, robot_mode, normal, 
06/04/2022 14:44:20:670, robot_pos_w_timestamp, 1649252570360, 490.56, 239.36, 351.85, 2.31, 0.01, 3.1, tool_force, -1.3, -0.49, 0.7, actual_rep, 6, curr_step, 38, track_size, 77, robot_vel, 53.27, joints_pos, 40.94, 31.2, -20.33, -91.71, 12.57, 56.61, 64.23, tool_torque, -0.19, 0.153, -0.024, tool_momentum, -0.177, 0.147, -0.022, robot_mode, normal, 
06/04/2022 14:44:20:771, robot_pos_w_timestamp, 1649252570511, 488.64, 245.15, 356.73, 2.31, 0.01, 3.09, tool_force, -0.89, -0.9, -0.05, actual_rep, 6, curr_step, 39, track_size, 77, robot_vel, 49.48, joints_pos, 41.52, 30.86, -20.32, -91.4, 12.58, 56.97, 64.88, tool_torque, -0.243, 0.139, -0.05, tool_momentum, -0.242, 0.142, -0.049, robot_mode, normal, 
06/04/2022 14:44:20:979, robot_pos_w_timestamp, 1649252570665, 486.92, 251.2, 359.77, 2.32, 0.01, 3.08, tool_force, -1.16, -0.19, 0.67, actual_rep, 6, curr_step, 40, track_size, 77, robot_vel, 44.21, joints_pos, 42.04, 30.68, -20.24, -91.16, 12.77, 57.07, 65.35, tool_torque, -0.091, 0.114, -0.031, tool_momentum, -0.093, 0.111, -0.03, robot_mode, normal, 
06/04/2022 14:44:21:099, robot_pos_w_timestamp, 1649252570836, 484.91, 257.79, 362.15, 2.32, 0.0, 3.08, tool_force, -1.05, -0.21, 0.56, actual_rep, 6, curr_step, 41, track_size, 77, robot_vel, 40.13, joints_pos, 42.59, 30.56, -20.13, -90.92, 13.03, 57.11, 65.84, tool_torque, -0.056, 0.114, -0.045, tool_momentum, -0.059, 0.129, -0.045, robot_mode, normal, 
06/04/2022 14:44:21:283, robot_pos_w_timestamp, 1649252570967, 483.36, 262.75, 363.31, 2.32, 0.0, 3.07, tool_force, -1.09, -0.69, 0.31, actual_rep, 6, curr_step, 42, track_size, 77, robot_vel, 42.13, joints_pos, 42.98, 30.55, -20.03, -90.74, 13.25, 57.16, 66.19, tool_torque, -0.115, 0.129, -0.029, tool_momentum, -0.111, 0.142, -0.032, robot_mode, normal, 
06/04/2022 14:44:21:495, robot_pos_w_timestamp, 1649252571147, 481.25, 269.54, 362.74, 2.32, 0.0, 3.07, tool_force, -1.21, -0.89, -0.09, actual_rep, 6, curr_step, 46, track_size, 77, robot_vel, 40.25, joints_pos, 43.5, 30.72, -19.85, -90.54, 13.4, 57.09, 66.7, tool_torque, -0.063, 0.179, -0.041, tool_momentum, -0.067, 0.181, -0.041, robot_mode, normal, 
06/04/2022 14:44:21:601, robot_pos_w_timestamp, 1649252571291, 480.53, 275.08, 359.99, 2.32, 0.0, 3.07, tool_force, -1.27, -1.12, -0.24, actual_rep, 6, curr_step, 48, track_size, 77, robot_vel, 39.5, joints_pos, 43.93, 31.24, -19.77, -90.19, 13.4, 57.09, 67.34, tool_torque, -0.145, 0.285, -0.068, tool_momentum, -0.14, 0.293, -0.068, robot_mode, normal, 
06/04/2022 14:44:21:716, robot_pos_w_timestamp, 1649252571441, 481.49, 277.21, 358.68, 2.31, 0.0, 3.08, tool_force, -0.76, 0.7, 1.4, actual_rep, 6, curr_step, 51, track_size, 77, robot_vel, 5.83, joints_pos, 44.25, 31.66, -20.03, -89.79, 13.33, 57.35, 67.76, tool_torque, -0.052, 0.271, 0.0, tool_momentum, -0.056, 0.274, 0.0010, robot_mode, normal, 
06/04/2022 14:44:21:903, robot_pos_w_timestamp, 1649252571594, 480.66, 276.93, 360.37, 2.32, 0.0, 3.08, tool_force, -0.49, -0.4, -0.27, actual_rep, 6, curr_step, 54, track_size, 77, robot_vel, 12.37, joints_pos, 44.31, 31.42, -20.1, -89.91, 13.44, 57.41, 67.63, tool_torque, -0.019, 0.139, 0.195, tool_momentum, -0.012, 0.137, 0.195, robot_mode, normal, 
06/04/2022 14:44:22:033, robot_pos_w_timestamp, 1649252571765, 480.43, 277.05, 359.77, 2.32, 0.0, 3.08, tool_force, -0.82, 0.26, 0.05, actual_rep, 6, curr_step, 57, track_size, 77, robot_vel, 4.91, joints_pos, 44.33, 31.44, -20.07, -89.97, 13.4, 57.33, 67.63, tool_torque, 0.1, 0.159, 0.19, tool_momentum, 0.095, 0.157, 0.19, robot_mode, normal, 
06/04/2022 14:44:22:208, robot_pos_w_timestamp, 1649252571918, 480.54, 277.23, 359.63, 2.32, 0.0, 3.08, tool_force, -0.42, -0.06, -0.16, actual_rep, 6, curr_step, 59, track_size, 77, robot_vel, 0.76, joints_pos, 44.33, 31.47, -20.06, -89.95, 13.41, 57.31, 67.65, tool_torque, 0.049, 0.05, 0.168, tool_momentum, 0.049, 0.049, 0.168, robot_mode, normal, 
06/04/2022 14:44:22:332, robot_pos_w_timestamp, 1649252572071, 480.52, 277.21, 359.64, 2.32, 0.0, 3.08, tool_force, -0.28, 0.01, -0.06, actual_rep, 6, curr_step, 61, track_size, 77, robot_vel, 0.24, joints_pos, 44.33, 31.47, -20.06, -89.94, 13.42, 57.32, 67.65, tool_torque, 0.069, 0.024, 0.201, tool_momentum, 0.069, 0.024, 0.201, robot_mode, normal, 
06/04/2022 14:44:22:548, robot_pos_w_timestamp, 1649252572239, 480.52, 277.22, 359.63, 2.32, 0.0, 3.08, tool_force, -0.42, 0.06, -0.02, actual_rep, 6, curr_step, 64, track_size, 77, robot_vel, 0.05, joints_pos, 44.33, 31.47, -20.06, -89.94, 13.42, 57.32, 67.65, tool_torque, 0.064, 0.048, 0.194, tool_momentum, 0.065, 0.049, 0.194, robot_mode, normal, 
06/04/2022 14:44:22:653, robot_pos_w_timestamp, 1649252572395, 480.52, 277.22, 359.63, 2.32, 0.0, 3.08, tool_force, -0.47, 0.09, 0.01, actual_rep, 6, curr_step, 67, track_size, 77, robot_vel, 0.04, joints_pos, 44.33, 31.47, -20.06, -89.94, 13.42, 57.32, 67.65, tool_torque, 0.068, 0.059, 0.194, tool_momentum, 0.068, 0.06, 0.194, robot_mode, normal, 
06/04/2022 14:44:22:849, robot_pos_w_timestamp, 1649252572550, 480.52, 277.22, 359.63, 2.32, 0.0, 3.08, tool_force, -0.48, 0.12, 0.06, actual_rep, 6, curr_step, 70, track_size, 77, robot_vel, 0.02, joints_pos, 44.33, 31.47, -20.06, -89.94, 13.42, 57.32, 67.65, tool_torque, 0.075, 0.061, 0.194, tool_momentum, 0.074, 0.062, 0.194, robot_mode, normal, 
06/04/2022 14:44:22:983, robot_pos_w_timestamp, 1649252572704, 480.52, 277.22, 359.63, 2.32, 0.0, 3.08, tool_force, -0.48, 0.11, 0.04, actual_rep, 6, curr_step, 72, track_size, 77, robot_vel, 0.02, joints_pos, 44.33, 31.47, -20.06, -89.94, 13.42, 57.32, 67.65, tool_torque, 0.072, 0.061, 0.192, tool_momentum, 0.072, 0.06, 0.193, robot_mode, normal, 
06/04/2022 14:44:23:153, robot_pos_w_timestamp, 1649252572854, 480.52, 277.22, 359.63, 2.32, 0.0, 3.08, tool_force, -0.47, 0.1, 0.02, actual_rep, 6, curr_step, 75, track_size, 77, robot_vel, 0.01, joints_pos, 44.33, 31.47, -20.06, -89.94, 13.42, 57.32, 67.65, tool_torque, 0.069, 0.061, 0.192, tool_momentum, 0.07, 0.062, 0.192, robot_mode, normal, 
06/04/2022 14:44:23:287, robot_pos_w_timestamp, 1649252573006, 480.52, 277.22, 359.63, 2.32, 0.0, 3.08, tool_force, -0.46, 0.09, 0.02, actual_rep, 6, curr_step, 77, track_size, 77, robot_vel, 0.01, joints_pos, 44.33, 31.47, -20.06, -89.94, 13.42, 57.32, 67.65, tool_torque, 0.066, 0.057, 0.193, tool_momentum, 0.067, 0.055, 0.193, robot_mode, normal, 
06/04/2022 14:44:23:458, robot_pos_w_timestamp, 1649252573156, 480.52, 277.22, 359.63, 2.32, 0.0, 3.08, tool_force, -0.44, 0.08, 0.01, actual_rep, 6, curr_step, 77, track_size, 77, robot_vel, 0.01, joints_pos, 44.33, 31.47, -20.06, -89.94, 13.42, 57.32, 67.65, tool_torque, 0.069, 0.056, 0.194, tool_momentum, 0.068, 0.054, 0.194, robot_mode, normal, 
06/04/2022 14:44:23:572, robot_pos_w_timestamp, 1649252573308, 480.52, 277.22, 359.63, 2.32, 0.0, 3.08, tool_force, -0.45, 0.06, -0.01, actual_rep, 6, curr_step, 77, track_size, 77, robot_vel, 0.01, joints_pos, 44.33, 31.47, -20.06, -89.94, 13.42, 57.32, 67.65, tool_torque, 0.066, 0.058, 0.193, tool_momentum, 0.066, 0.058, 0.193, robot_mode, normal, 
06/04/2022 14:44:23:770, robot_pos_w_timestamp, 1649252573460, 480.52, 277.22, 359.63, 2.32, 0.0, 3.08, tool_force, -0.44, 0.08, -0.01, actual_rep, 6, curr_step, 77, track_size, 77, robot_vel, 0.0, joints_pos, 44.33, 31.47, -20.06, -89.94, 13.42, 57.32, 67.65, tool_torque, 0.07, 0.055, 0.194, tool_momentum, 0.069, 0.055, 0.194, robot_mode, normal, 
06/04/2022 14:44:23:887, robot_pos_w_timestamp, 1649252573629, 480.52, 277.22, 359.63, 2.32, 0.0, 3.08, tool_force, -0.43, 0.07, 0.0, actual_rep, 6, curr_step, 77, track_size, 77, robot_vel, 0.0, joints_pos, 44.33, 31.47, -20.06, -89.94, 13.42, 57.32, 67.65, tool_torque, 0.068, 0.055, 0.195, tool_momentum, 0.068, 0.055, 0.195, robot_mode, normal, 
