26/04/2022 13:47:19: File Created!
26/04/2022 13:47:19:945, robot_pos_w_timestamp, 1650977138266, 601.99, 292.08, 234.74, 2.44, -0.02, 3.06, tool_force, 0.04, -1.03, 0.39, actual_rep, 1, curr_step, 1, track_size, 77, robot_vel, 3.29, joints_pos, 49.75, 63.25, -47.23, -68.51, -129.74, -64.3, -140.12, tool_torque, 0.269, -0.29, 0.175, tool_momentum, 0.269, -0.289, 0.175, robot_mode, rotation_overlay, 
26/04/2022 13:48:16:782, robot_pos_w_timestamp, 1650977194715, 608.17, 187.99, 246.24, 2.38, 0.02, 3.11, tool_force, -0.51, -1.27, 0.72, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 42.72, joints_pos, 44.13, 59.31, -47.79, -75.34, -134.12, -62.8, -145.24, tool_torque, 0.172, -0.188, 0.045, tool_momentum, 0.176, -0.193, 0.045, robot_mode, rotation_overlay, 
26/04/2022 13:48:16:891, robot_pos_w_timestamp, 1650977194863, 610.42, 193.93, 245.86, 2.38, 0.02, 3.11, tool_force, -0.28, -1.55, 0.32, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 40.93, joints_pos, 44.31, 59.69, -47.74, -74.56, -134.03, -62.83, -144.56, tool_torque, 0.155, -0.17, 0.024, tool_momentum, 0.147, -0.168, 0.024, robot_mode, rotation_overlay, 
26/04/2022 13:48:17:084, robot_pos_w_timestamp, 1650977195014, 612.43, 199.53, 245.41, 2.38, 0.02, 3.1, tool_force, -0.61, -1.27, 0.37, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 35.86, joints_pos, 44.49, 60.04, -47.7, -73.85, -133.9, -62.81, -143.97, tool_torque, 0.294, -0.151, 0.046, tool_momentum, 0.299, -0.152, 0.046, robot_mode, rotation_overlay, 
26/04/2022 13:48:17:193, robot_pos_w_timestamp, 1650977195162, 614.01, 205.42, 244.91, 2.38, 0.03, 3.1, tool_force, -0.51, -1.47, -0.25, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 36.39, joints_pos, 44.78, 60.41, -47.75, -73.18, -133.93, -62.78, -143.28, tool_torque, 0.254, -0.044, 0.038, tool_momentum, 0.247, -0.029, 0.038, robot_mode, rotation_overlay, 
26/04/2022 13:48:17:386, robot_pos_w_timestamp, 1650977195313, 615.1, 211.35, 244.32, 2.39, 0.03, 3.1, tool_force, -0.24, -0.89, -0.02, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 39.22, joints_pos, 45.02, 60.69, -47.68, -72.63, -133.74, -62.73, -143.22, tool_torque, 0.461, -0.109, 0.166, tool_momentum, 0.472, -0.115, 0.167, robot_mode, rotation_overlay, 
26/04/2022 13:48:17:501, robot_pos_w_timestamp, 1650977195463, 615.79, 217.04, 243.36, 2.4, 0.03, 3.09, tool_force, -0.11, -1.12, 0.18, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 38.87, joints_pos, 45.28, 60.98, -47.63, -72.13, -133.57, -62.69, -143.14, tool_torque, 0.411, -0.16, 0.08, tool_momentum, 0.4, -0.15, 0.08, robot_mode, rotation_overlay, 
26/04/2022 13:48:17:689, robot_pos_w_timestamp, 1650977195613, 616.27, 222.86, 242.51, 2.4, 0.03, 3.09, tool_force, -0.24, -1.54, 0.19, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 36.28, joints_pos, 45.56, 61.29, -47.6, -71.62, -133.45, -62.73, -142.99, tool_torque, 0.272, -0.19, 0.061, tool_momentum, 0.279, -0.192, 0.061, robot_mode, rotation_overlay, 
26/04/2022 13:48:17:802, robot_pos_w_timestamp, 1650977195761, 616.2, 228.7, 241.54, 2.41, 0.03, 3.09, tool_force, -0.13, -1.26, -0.05, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 39.63, joints_pos, 45.89, 61.53, -47.58, -71.27, -133.16, -62.67, -142.89, tool_torque, 0.403, -0.119, 0.086, tool_momentum, 0.404, -0.116, 0.085, robot_mode, rotation_overlay, 
26/04/2022 13:48:17:990, robot_pos_w_timestamp, 1650977195912, 615.86, 235.47, 240.3, 2.42, 0.03, 3.08, tool_force, -0.06, -1.34, 0.14, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 39.2, joints_pos, 46.31, 61.82, -47.58, -70.89, -132.77, -62.67, -142.81, tool_torque, 0.262, -0.1, 0.061, tool_momentum, 0.262, -0.115, 0.061, robot_mode, rotation_overlay, 
26/04/2022 13:48:18:101, robot_pos_w_timestamp, 1650977196061, 615.19, 240.26, 239.49, 2.42, 0.03, 3.08, tool_force, -0.05, -1.82, -0.01, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 40.43, joints_pos, 46.57, 62.02, -47.57, -70.6, -132.52, -62.79, -142.76, tool_torque, 0.147, -0.232, 0.049, tool_momentum, 0.15, -0.232, 0.049, robot_mode, rotation_overlay, 
26/04/2022 13:48:18:291, robot_pos_w_timestamp, 1650977196211, 614.34, 246.08, 238.55, 2.43, 0.02, 3.08, tool_force, 0.27, -1.64, 0.27, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 43.45, joints_pos, 46.88, 62.26, -47.55, -70.22, -132.23, -63.08, -142.65, tool_torque, 0.154, -0.341, 0.051, tool_momentum, 0.146, -0.335, 0.051, robot_mode, rotation_overlay, 
26/04/2022 13:48:18:403, robot_pos_w_timestamp, 1650977196361, 613.39, 251.93, 237.66, 2.43, 0.02, 3.08, tool_force, -0.26, -1.61, 0.54, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 43.81, joints_pos, 47.19, 62.49, -47.53, -69.87, -131.95, -63.36, -142.55, tool_torque, 0.169, -0.266, 0.055, tool_momentum, 0.173, -0.273, 0.055, robot_mode, rotation_overlay, 
26/04/2022 13:48:18:595, robot_pos_w_timestamp, 1650977196511, 612.37, 257.69, 237.03, 2.44, 0.01, 3.08, tool_force, -0.06, -1.5, 0.36, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 40.84, joints_pos, 47.56, 62.66, -47.5, -69.61, -131.61, -63.42, -142.5, tool_torque, 0.24, -0.24, 0.085, tool_momentum, 0.236, -0.24, 0.085, robot_mode, rotation_overlay, 
26/04/2022 13:48:18:702, robot_pos_w_timestamp, 1650977196658, 611.08, 263.5, 236.47, 2.45, 0.01, 3.07, tool_force, 0.39, -1.24, 0.56, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 40.66, joints_pos, 47.94, 62.79, -47.5, -69.43, -131.28, -63.41, -142.36, tool_torque, 0.252, -0.241, 0.055, tool_momentum, 0.245, -0.239, 0.055, robot_mode, rotation_overlay, 
26/04/2022 13:48:18:885, robot_pos_w_timestamp, 1650977196809, 609.65, 269.23, 236.09, 2.45, 0.01, 3.07, tool_force, 0.24, -1.93, 0.13, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 68.17, joints_pos, 48.3, 62.95, -47.5, -69.15, -130.98, -63.68, -142.08, tool_torque, 0.072, -0.275, 0.022, tool_momentum, 0.064, -0.261, 0.022, robot_mode, rotation_overlay, 
26/04/2022 13:48:19:004, robot_pos_w_timestamp, 1650977196956, 608.26, 275.0, 235.86, 2.45, 0.0, 3.07, tool_force, -0.16, -1.72, 0.34, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 42.5, joints_pos, 48.69, 63.04, -47.5, -68.98, -130.62, -63.67, -141.78, tool_torque, 0.178, -0.188, 0.021, tool_momentum, 0.173, -0.176, 0.021, robot_mode, rotation_overlay, 
26/04/2022 13:48:19:174, robot_pos_w_timestamp, 1650977197106, 606.4, 281.43, 235.57, 2.45, 0.0, 3.06, tool_force, 0.02, -1.89, 0.28, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 42.28, joints_pos, 49.18, 63.13, -47.51, -68.87, -130.17, -63.71, -141.17, tool_torque, 0.132, -0.275, 0.0030, tool_momentum, 0.141, -0.289, 0.0030, robot_mode, rotation_overlay, 
26/04/2022 13:48:19:306, robot_pos_w_timestamp, 1650977197254, 604.45, 286.5, 235.27, 2.44, -0.01, 3.06, tool_force, -0.32, -1.84, 0.63, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 42.27, joints_pos, 49.54, 63.22, -47.51, -68.72, -129.96, -63.85, -140.61, tool_torque, 0.101, -0.257, -0.021, tool_momentum, 0.104, -0.253, -0.021, robot_mode, rotation_overlay, 
26/04/2022 13:48:19:502, robot_pos_w_timestamp, 1650977197405, 602.95, 289.95, 234.99, 2.44, -0.01, 3.06, tool_force, 1.7, -1.18, 0.25, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 2.58, joints_pos, 49.9, 63.32, -47.66, -68.69, -129.8, -63.91, -140.23, tool_torque, 0.192, -0.428, 0.072, tool_momentum, 0.188, -0.413, 0.072, robot_mode, rotation_overlay, 
26/04/2022 13:48:19:607, robot_pos_w_timestamp, 1650977197552, 603.01, 289.94, 234.93, 2.44, -0.01, 3.06, tool_force, 0.09, -1.25, 0.46, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 2.99, joints_pos, 49.91, 63.37, -47.74, -68.67, -129.61, -63.99, -140.32, tool_torque, 0.172, -0.25, 0.2, tool_momentum, 0.175, -0.251, 0.2, robot_mode, rotation_overlay, 
26/04/2022 13:48:19:805, robot_pos_w_timestamp, 1650977197705, 603.04, 289.96, 234.98, 2.44, -0.01, 3.06, tool_force, 0.01, -1.07, 0.72, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 0.76, joints_pos, 49.91, 63.37, -47.75, -68.66, -129.61, -64.0, -140.3, tool_torque, 0.189, -0.237, 0.177, tool_momentum, 0.185, -0.233, 0.176, robot_mode, rotation_overlay, 
26/04/2022 13:48:19:910, robot_pos_w_timestamp, 1650977197855, 603.03, 289.95, 234.97, 2.44, -0.01, 3.06, tool_force, -0.15, -1.15, 0.61, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 0.14, joints_pos, 49.91, 63.37, -47.75, -68.66, -129.62, -64.0, -140.3, tool_torque, 0.185, -0.209, 0.168, tool_momentum, 0.184, -0.207, 0.168, robot_mode, rotation_overlay, 
26/04/2022 13:48:20:107, robot_pos_w_timestamp, 1650977198003, 603.04, 289.95, 234.97, 2.44, -0.01, 3.06, tool_force, -0.06, -1.18, 0.53, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 0.13, joints_pos, 49.91, 63.37, -47.75, -68.66, -129.62, -64.0, -140.3, tool_torque, 0.189, -0.233, 0.173, tool_momentum, 0.189, -0.235, 0.174, robot_mode, rotation_overlay, 
26/04/2022 13:48:20:209, robot_pos_w_timestamp, 1650977198152, 603.04, 289.95, 234.97, 2.44, -0.01, 3.06, tool_force, -0.03, -1.17, 0.54, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 0.06, joints_pos, 49.91, 63.37, -47.75, -68.66, -129.62, -64.0, -140.3, tool_torque, 0.192, -0.238, 0.171, tool_momentum, 0.192, -0.238, 0.171, robot_mode, rotation_overlay, 
26/04/2022 13:48:20:783, robot_pos_w_timestamp, 1650977198300, 603.04, 289.95, 234.97, 2.44, -0.01, 3.06, tool_force, 0.0, -1.19, 0.57, actual_rep, 4, curr_step, 77, track_size, 77, robot_vel, 0.03, joints_pos, 49.91, 63.37, -47.75, -68.66, -129.62, -64.0, -140.3, tool_torque, 0.19, -0.244, 0.17, tool_momentum, 0.189, -0.242, 0.17, robot_mode, rotation_overlay, 
