26/04/2022 13:44:13: File Created!
26/04/2022 13:44:13:664, robot_pos_w_timestamp, 1650976952271, 601.79, 292.06, 235.88, 2.44, -0.02, 3.06, tool_force, -0.39, -0.55, 0.53, actual_rep, 1, curr_step, 1, track_size, 77, robot_vel, 5.28, joints_pos, 49.44, 62.79, -46.45, -68.59, -130.5, -63.98, -139.81, tool_torque, 0.316, -0.246, 0.312, tool_momentum, 0.317, -0.247, 0.312, robot_mode, rotation_overlay, 
26/04/2022 13:45:11:103, robot_pos_w_timestamp, 1650977009268, 615.78, 235.38, 240.34, 2.42, 0.03, 3.08, tool_force, -0.2, -1.29, -0.39, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 41.35, joints_pos, 45.96, 61.5, -46.82, -70.89, -133.55, -62.35, -142.49, tool_torque, 0.374, -0.112, 0.087, tool_momentum, 0.377, -0.104, 0.088, robot_mode, rotation_overlay, 
26/04/2022 13:45:11:301, robot_pos_w_timestamp, 1650977009419, 615.13, 241.19, 239.32, 2.42, 0.03, 3.08, tool_force, -0.14, -1.38, 0.36, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 41.18, joints_pos, 46.27, 61.75, -46.8, -70.54, -133.24, -62.52, -142.41, tool_torque, 0.225, -0.294, 0.074, tool_momentum, 0.224, -0.305, 0.074, robot_mode, rotation_overlay, 
26/04/2022 13:45:11:401, robot_pos_w_timestamp, 1650977009567, 614.23, 246.99, 238.42, 2.43, 0.02, 3.08, tool_force, -0.57, -1.53, 0.56, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 40.76, joints_pos, 46.6, 61.99, -46.78, -70.16, -132.94, -62.82, -142.3, tool_torque, 0.184, -0.216, 0.059, tool_momentum, 0.2, -0.23, 0.061, robot_mode, rotation_overlay, 
26/04/2022 13:45:11:605, robot_pos_w_timestamp, 1650977009718, 613.27, 252.78, 237.57, 2.44, 0.02, 3.08, tool_force, 0.13, -1.57, 0.24, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 38.62, joints_pos, 46.91, 62.22, -46.76, -69.8, -132.65, -63.1, -142.21, tool_torque, 0.188, -0.305, 0.072, tool_momentum, 0.188, -0.288, 0.071, robot_mode, rotation_overlay, 
26/04/2022 13:45:11:708, robot_pos_w_timestamp, 1650977009868, 612.15, 258.69, 236.94, 2.44, 0.01, 3.08, tool_force, 0.24, -1.21, 0.48, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 42.53, joints_pos, 47.3, 62.37, -46.76, -69.59, -132.31, -63.09, -142.18, tool_torque, 0.262, -0.275, 0.085, tool_momentum, 0.259, -0.28, 0.087, robot_mode, rotation_overlay, 
26/04/2022 13:45:11:910, robot_pos_w_timestamp, 1650977010019, 610.79, 264.42, 236.4, 2.45, 0.01, 3.07, tool_force, -0.35, -1.55, 0.62, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 34.45, joints_pos, 47.69, 62.51, -46.76, -69.38, -131.97, -63.17, -142.03, tool_torque, 0.188, -0.243, 0.047, tool_momentum, 0.173, -0.221, 0.045, robot_mode, rotation_overlay, 
26/04/2022 13:45:12:011, robot_pos_w_timestamp, 1650977010169, 609.49, 270.32, 236.0, 2.45, 0.0, 3.07, tool_force, 0.08, -1.76, -0.03, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 39.76, joints_pos, 48.04, 62.68, -46.76, -69.08, -131.67, -63.41, -141.7, tool_torque, 0.118, -0.275, 0.031, tool_momentum, 0.111, -0.262, 0.031, robot_mode, rotation_overlay, 
26/04/2022 13:45:12:333, robot_pos_w_timestamp, 1650977010487, 605.9, 282.6, 235.53, 2.44, 0.0, 3.06, tool_force, 0.52, -1.35, 0.69, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 41.6, joints_pos, 48.92, 62.86, -46.76, -68.8, -130.84, -63.47, -140.72, tool_torque, 0.218, -0.347, 0.0050, tool_momentum, 0.209, -0.351, 0.0060, robot_mode, rotation_overlay, 
26/04/2022 13:45:12:495, robot_pos_w_timestamp, 1650977010636, 603.83, 288.42, 235.13, 2.44, -0.01, 3.06, tool_force, -0.52, -1.82, 0.56, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 39.31, joints_pos, 49.38, 62.96, -46.77, -68.65, -130.64, -63.56, -140.08, tool_torque, 0.066, -0.166, -0.03, tool_momentum, 0.056, -0.162, -0.03, robot_mode, rotation_overlay, 
26/04/2022 13:45:12:634, robot_pos_w_timestamp, 1650977010785, 602.98, 289.8, 235.05, 2.44, -0.01, 3.06, tool_force, -1.36, -1.37, 0.32, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 3.9, joints_pos, 49.59, 63.03, -46.96, -68.69, -130.45, -63.64, -139.92, tool_torque, 0.119, -0.0060, 0.105, tool_momentum, 0.138, -0.018, 0.112, robot_mode, rotation_overlay, 
26/04/2022 13:45:12:834, robot_pos_w_timestamp, 1650977010935, 603.04, 289.94, 234.95, 2.44, -0.01, 3.06, tool_force, -0.51, -0.85, 0.76, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 0.64, joints_pos, 49.59, 63.06, -46.98, -68.67, -130.36, -63.67, -140.0, tool_torque, 0.197, -0.16, 0.172, tool_momentum, 0.193, -0.157, 0.172, robot_mode, rotation_overlay, 
26/04/2022 13:45:12:933, robot_pos_w_timestamp, 1650977011084, 603.05, 289.95, 234.98, 2.44, -0.01, 3.06, tool_force, -0.23, -1.18, 0.5, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 0.47, joints_pos, 49.59, 63.06, -46.98, -68.66, -130.37, -63.68, -139.99, tool_torque, 0.165, -0.2, 0.165, tool_momentum, 0.165, -0.209, 0.165, robot_mode, rotation_overlay, 
26/04/2022 13:45:13:136, robot_pos_w_timestamp, 1650977011232, 603.04, 289.95, 234.97, 2.44, -0.01, 3.06, tool_force, 0.05, -1.19, 0.44, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 0.27, joints_pos, 49.59, 63.06, -46.98, -68.66, -130.38, -63.68, -139.99, tool_torque, 0.186, -0.244, 0.169, tool_momentum, 0.186, -0.243, 0.169, robot_mode, rotation_overlay, 
26/04/2022 13:45:13:236, robot_pos_w_timestamp, 1650977011382, 603.04, 289.96, 234.98, 2.44, -0.01, 3.06, tool_force, 0.04, -1.17, 0.49, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 0.09, joints_pos, 49.59, 63.06, -46.98, -68.66, -130.38, -63.68, -139.99, tool_torque, 0.192, -0.251, 0.169, tool_momentum, 0.191, -0.249, 0.169, robot_mode, rotation_overlay, 
26/04/2022 13:45:13:443, robot_pos_w_timestamp, 1650977011532, 603.04, 289.96, 234.98, 2.44, -0.01, 3.06, tool_force, 0.02, -1.12, 0.51, actual_rep, 4, curr_step, 1, track_size, 77, robot_vel, 0.06, joints_pos, 49.59, 63.06, -46.98, -68.66, -130.38, -63.68, -139.99, tool_torque, 0.199, -0.245, 0.17, tool_momentum, 0.198, -0.244, 0.17, robot_mode, rotation_overlay, 
26/04/2022 13:45:13:539, robot_pos_w_timestamp, 1650977011681, 603.47, 288.88, 235.1, 2.44, -0.01, 3.06, tool_force, 1.44, -0.72, 0.58, actual_rep, 4, curr_step, 3, track_size, 77, robot_vel, 24.09, joints_pos, 49.52, 63.06, -47.04, -68.68, -130.41, -63.68, -140.03, tool_torque, 0.35, -0.583, 0.279, tool_momentum, 0.358, -0.592, 0.282, robot_mode, rotation_overlay, 
26/04/2022 13:45:13:742, robot_pos_w_timestamp, 1650977011830, 605.51, 283.09, 235.33, 2.44, 0.0, 3.06, tool_force, 0.46, -0.24, 0.18, actual_rep, 4, curr_step, 4, track_size, 77, robot_vel, 32.94, joints_pos, 49.17, 63.04, -47.22, -68.85, -130.44, -63.6, -140.91, tool_torque, 0.519, -0.237, 0.382, tool_momentum, 0.523, -0.24, 0.381, robot_mode, rotation_overlay, 
26/04/2022 13:45:13:846, robot_pos_w_timestamp, 1650977011980, 607.17, 277.31, 235.52, 2.45, 0.0, 3.07, tool_force, 1.52, -0.63, 0.01, actual_rep, 4, curr_step, 5, track_size, 77, robot_vel, 34.78, joints_pos, 48.83, 63.04, -47.4, -68.97, -130.66, -63.7, -141.48, tool_torque, 0.315, -0.484, 0.408, tool_momentum, 0.31, -0.486, 0.408, robot_mode, rotation_overlay, 
26/04/2022 13:45:14:042, robot_pos_w_timestamp, 1650977012130, 608.86, 271.45, 235.79, 2.45, 0.0, 3.07, tool_force, 0.79, 0.12, 0.28, actual_rep, 4, curr_step, 5, track_size, 77, robot_vel, 41.43, joints_pos, 48.47, 62.96, -47.49, -69.17, -130.89, -63.57, -141.98, tool_torque, 0.57, -0.216, 0.426, tool_momentum, 0.57, -0.217, 0.426, robot_mode, rotation_overlay, 
26/04/2022 13:45:14:148, robot_pos_w_timestamp, 1650977012281, 610.21, 265.63, 236.15, 2.45, 0.01, 3.07, tool_force, 0.87, 0.01, 0.45, actual_rep, 4, curr_step, 6, track_size, 77, robot_vel, 38.76, joints_pos, 48.12, 62.86, -47.57, -69.39, -131.14, -63.53, -142.25, tool_torque, 0.595, -0.327, 0.442, tool_momentum, 0.594, -0.335, 0.442, robot_mode, rotation_overlay, 
26/04/2022 13:45:14:378, robot_pos_w_timestamp, 1650977012441, 611.68, 259.44, 236.58, 2.44, 0.01, 3.08, tool_force, 1.42, 0.28, 0.99, actual_rep, 4, curr_step, 7, track_size, 77, robot_vel, 41.06, joints_pos, 47.69, 62.76, -47.61, -69.56, -131.48, -63.59, -142.37, tool_torque, 0.517, -0.438, 0.431, tool_momentum, 0.511, -0.418, 0.431, robot_mode, rotation_overlay, 
26/04/2022 13:45:14:484, robot_pos_w_timestamp, 1650977012592, 612.96, 253.57, 237.31, 2.43, 0.01, 3.08, tool_force, 1.22, 0.18, -0.03, actual_rep, 4, curr_step, 7, track_size, 77, robot_vel, 42.64, joints_pos, 47.34, 62.59, -47.65, -69.83, -131.76, -63.42, -142.51, tool_torque, 0.642, -0.283, 0.446, tool_momentum, 0.631, -0.264, 0.446, robot_mode, rotation_overlay, 
26/04/2022 13:45:14:703, robot_pos_w_timestamp, 1650977012771, 614.26, 246.63, 238.34, 2.43, 0.02, 3.08, tool_force, 1.16, 0.17, -0.11, actual_rep, 4, curr_step, 8, track_size, 77, robot_vel, 39.58, joints_pos, 46.97, 62.34, -47.69, -70.24, -132.09, -63.09, -142.66, tool_torque, 0.73, -0.256, 0.448, tool_momentum, 0.737, -0.259, 0.449, robot_mode, rotation_overlay, 
26/04/2022 13:45:14:817, robot_pos_w_timestamp, 1650977012919, 615.17, 240.88, 239.23, 2.42, 0.03, 3.08, tool_force, 0.86, 0.51, 0.39, actual_rep, 4, curr_step, 9, track_size, 77, robot_vel, 42.53, joints_pos, 46.66, 62.1, -47.73, -70.61, -132.39, -62.78, -142.76, tool_torque, 0.738, -0.263, 0.43, tool_momentum, 0.72, -0.25, 0.428, robot_mode, rotation_overlay, 
26/04/2022 13:45:14:964, robot_pos_w_timestamp, 1650977013070, 615.78, 234.98, 240.26, 2.42, 0.03, 3.09, tool_force, 1.47, 0.16, 0.16, actual_rep, 4, curr_step, 9, track_size, 77, robot_vel, 41.41, joints_pos, 46.33, 61.89, -47.76, -70.9, -132.74, -62.78, -142.82, tool_torque, 0.667, -0.364, 0.437, tool_momentum, 0.666, -0.349, 0.436, robot_mode, rotation_overlay, 
26/04/2022 13:45:15:130, robot_pos_w_timestamp, 1650977013218, 616.28, 229.2, 241.22, 2.41, 0.03, 3.09, tool_force, 1.39, 0.2, 0.39, actual_rep, 4, curr_step, 10, track_size, 77, robot_vel, 39.76, joints_pos, 45.97, 61.66, -47.76, -71.2, -133.03, -62.81, -142.9, tool_torque, 0.64, -0.448, 0.453, tool_momentum, 0.652, -0.448, 0.453, robot_mode, rotation_overlay, 
26/04/2022 13:45:15:236, robot_pos_w_timestamp, 1650977013367, 616.38, 223.42, 242.28, 2.4, 0.03, 3.09, tool_force, 0.8, 0.22, 0.29, actual_rep, 4, curr_step, 10, track_size, 77, robot_vel, 40.19, joints_pos, 45.65, 61.37, -47.76, -71.63, -133.21, -62.71, -143.09, tool_torque, 0.728, -0.307, 0.463, tool_momentum, 0.731, -0.317, 0.463, robot_mode, rotation_overlay, 
26/04/2022 13:45:15:430, robot_pos_w_timestamp, 1650977013515, 616.05, 217.56, 243.11, 2.39, 0.03, 3.09, tool_force, 1.14, 0.03, 0.14, actual_rep, 4, curr_step, 11, track_size, 77, robot_vel, 42.7, joints_pos, 45.35, 61.09, -47.77, -72.08, -133.47, -62.7, -143.04, tool_torque, 0.608, -0.248, 0.296, tool_momentum, 0.615, -0.25, 0.296, robot_mode, rotation_overlay, 
26/04/2022 13:45:15:536, robot_pos_w_timestamp, 1650977013664, 615.48, 211.82, 243.88, 2.38, 0.03, 3.1, tool_force, 0.78, -0.38, 0.45, actual_rep, 4, curr_step, 12, track_size, 77, robot_vel, 41.14, joints_pos, 45.08, 60.82, -47.8, -72.55, -133.76, -62.73, -142.93, tool_torque, 0.481, -0.354, 0.232, tool_momentum, 0.47, -0.36, 0.233, robot_mode, rotation_overlay, 
26/04/2022 13:45:15:734, robot_pos_w_timestamp, 1650977013813, 614.38, 206.07, 244.58, 2.38, 0.03, 3.1, tool_force, 0.79, -0.01, 0.38, actual_rep, 4, curr_step, 12, track_size, 77, robot_vel, 39.43, joints_pos, 44.78, 60.47, -47.76, -73.14, -133.77, -62.75, -143.4, tool_torque, 0.547, -0.466, 0.473, tool_momentum, 0.574, -0.513, 0.476, robot_mode, rotation_overlay, 
26/04/2022 13:45:15:838, robot_pos_w_timestamp, 1650977013964, 612.88, 200.19, 245.08, 2.38, 0.02, 3.1, tool_force, 0.91, -0.03, 0.6, actual_rep, 4, curr_step, 13, track_size, 77, robot_vel, 39.89, joints_pos, 44.52, 60.12, -47.74, -73.78, -133.99, -62.78, -143.86, tool_torque, 0.541, -0.496, 0.486, tool_momentum, 0.537, -0.487, 0.486, robot_mode, rotation_overlay, 
26/04/2022 13:45:16:141, robot_pos_w_timestamp, 1650977014263, 608.85, 188.61, 246.01, 2.38, 0.02, 3.11, tool_force, 1.3, 0.16, 0.38, actual_rep, 4, curr_step, 15, track_size, 77, robot_vel, 43.26, joints_pos, 44.05, 59.35, -47.69, -75.22, -134.17, -62.8, -145.09, tool_torque, 0.663, -0.579, 0.482, tool_momentum, 0.648, -0.57, 0.482, robot_mode, rotation_overlay, 
26/04/2022 13:45:16:305, robot_pos_w_timestamp, 1650977014410, 606.41, 182.95, 246.4, 2.38, 0.01, 3.11, tool_force, 1.11, 0.49, -0.02, actual_rep, 4, curr_step, 15, track_size, 77, robot_vel, 42.32, joints_pos, 43.89, 58.92, -47.7, -76.08, -134.17, -62.62, -145.8, tool_torque, 0.884, -0.427, 0.529, tool_momentum, 0.893, -0.434, 0.529, robot_mode, rotation_overlay, 
26/04/2022 13:45:16:444, robot_pos_w_timestamp, 1650977014562, 603.53, 177.07, 246.87, 2.38, 0.01, 3.11, tool_force, 1.15, 0.71, 0.35, actual_rep, 4, curr_step, 16, track_size, 77, robot_vel, 47.69, joints_pos, 43.78, 58.49, -47.77, -77.01, -134.22, -62.51, -146.64, tool_torque, 0.774, -0.396, 0.482, tool_momentum, 0.769, -0.397, 0.482, robot_mode, rotation_overlay, 
26/04/2022 13:45:16:652, robot_pos_w_timestamp, 1650977014709, 600.45, 171.39, 247.36, 2.39, 0.0, 3.12, tool_force, 1.28, 0.12, 0.08, actual_rep, 4, curr_step, 17, track_size, 77, robot_vel, 45.13, joints_pos, 43.6, 58.05, -47.78, -77.84, -134.36, -62.62, -147.58, tool_torque, 0.55, -0.496, 0.462, tool_momentum, 0.537, -0.499, 0.461, robot_mode, rotation_overlay, 
26/04/2022 13:45:16:753, robot_pos_w_timestamp, 1650977014859, 596.88, 165.57, 248.12, 2.39, 0.0, 3.12, tool_force, 0.96, 0.38, 0.74, actual_rep, 4, curr_step, 17, track_size, 77, robot_vel, 46.71, joints_pos, 43.41, 57.5, -47.75, -78.81, -134.37, -62.63, -148.73, tool_torque, 0.682, -0.551, 0.477, tool_momentum, 0.696, -0.555, 0.477, robot_mode, rotation_overlay, 
26/04/2022 13:45:16:955, robot_pos_w_timestamp, 1650977015009, 592.73, 159.69, 249.42, 2.4, -0.01, 3.12, tool_force, 1.36, 0.11, 0.24, actual_rep, 4, curr_step, 18, track_size, 77, robot_vel, 49.57, joints_pos, 43.25, 56.84, -47.73, -79.9, -134.37, -62.68, -149.77, tool_torque, 0.619, -0.628, 0.482, tool_momentum, 0.613, -0.632, 0.482, robot_mode, rotation_overlay, 
26/04/2022 13:45:17:052, robot_pos_w_timestamp, 1650977015160, 587.78, 153.8, 251.24, 2.4, -0.02, 3.12, tool_force, -0.02, 0.79, 0.58, actual_rep, 4, curr_step, 19, track_size, 77, robot_vel, 52.83, joints_pos, 43.2, 56.08, -47.78, -81.15, -134.39, -62.63, -150.7, tool_torque, 0.762, -0.292, 0.462, tool_momentum, 0.759, -0.292, 0.462, robot_mode, rotation_overlay, 
26/04/2022 13:45:17:254, robot_pos_w_timestamp, 1650977015309, 581.84, 149.28, 254.06, 2.4, -0.02, 3.12, tool_force, -0.43, 0.63, 0.29, actual_rep, 4, curr_step, 20, track_size, 77, robot_vel, 46.51, joints_pos, 43.31, 55.11, -47.78, -82.52, -134.57, -62.52, -151.36, tool_torque, 0.732, -0.096, 0.438, tool_momentum, 0.749, -0.099, 0.44, robot_mode, rotation_overlay, 
26/04/2022 13:45:17:355, robot_pos_w_timestamp, 1650977015459, 576.22, 146.49, 257.07, 2.39, -0.03, 3.12, tool_force, -0.76, 0.37, 0.86, actual_rep, 4, curr_step, 22, track_size, 77, robot_vel, 46.34, joints_pos, 43.4, 54.17, -47.68, -83.67, -134.76, -62.63, -151.5, tool_torque, 0.531, -0.167, 0.341, tool_momentum, 0.522, -0.167, 0.341, robot_mode, rotation_overlay, 
26/04/2022 13:45:17:559, robot_pos_w_timestamp, 1650977015606, 570.34, 144.91, 260.7, 2.39, -0.05, 3.12, tool_force, -0.85, 0.64, 0.65, actual_rep, 4, curr_step, 23, track_size, 77, robot_vel, 42.79, joints_pos, 43.58, 53.2, -47.58, -84.71, -134.99, -62.91, -151.57, tool_torque, 0.537, -0.213, 0.393, tool_momentum, 0.537, -0.221, 0.393, robot_mode, rotation_overlay, 
26/04/2022 13:45:17:660, robot_pos_w_timestamp, 1650977015756, 564.74, 144.27, 264.98, 2.38, -0.06, 3.11, tool_force, -1.06, 0.36, 0.75, actual_rep, 4, curr_step, 24, track_size, 77, robot_vel, 53.18, joints_pos, 43.76, 52.06, -47.46, -85.89, -134.69, -62.94, -151.58, tool_torque, 0.574, -0.099, 0.331, tool_momentum, 0.585, -0.08, 0.334, robot_mode, rotation_overlay, 
26/04/2022 13:45:17:858, robot_pos_w_timestamp, 1650977015903, 559.21, 144.44, 269.69, 2.38, -0.06, 3.11, tool_force, -2.28, -0.34, 0.43, actual_rep, 4, curr_step, 25, track_size, 77, robot_vel, 49.32, joints_pos, 44.23, 51.02, -47.48, -86.89, -135.14, -62.83, -151.47, tool_torque, 0.45, 0.206, 0.16, tool_momentum, 0.483, 0.207, 0.164, robot_mode, rotation_overlay, 
26/04/2022 13:45:17:962, robot_pos_w_timestamp, 1650977016054, 553.83, 145.31, 274.8, 2.38, -0.07, 3.1, tool_force, -1.99, 0.32, 0.65, actual_rep, 4, curr_step, 26, track_size, 77, robot_vel, 52.28, joints_pos, 44.63, 49.89, -47.5, -87.92, -134.96, -62.87, -151.66, tool_torque, 0.579, 0.044, 0.305, tool_momentum, 0.59, 0.034, 0.306, robot_mode, rotation_overlay, 
26/04/2022 13:45:18:161, robot_pos_w_timestamp, 1650977016202, 548.39, 146.77, 280.18, 2.38, -0.07, 3.1, tool_force, 0.71, -0.11, 0.0, actual_rep, 4, curr_step, 28, track_size, 77, robot_vel, 50.89, joints_pos, 45.29, 48.85, -47.6, -88.76, -135.77, -62.8, -151.43, tool_torque, 0.59, -0.054, 0.297, tool_momentum, 0.586, -0.04, 0.297, robot_mode, rotation_overlay, 
26/04/2022 13:45:18:263, robot_pos_w_timestamp, 1650977016352, 543.85, 147.82, 285.67, 2.4, -0.07, 3.1, tool_force, -3.99, 0.7, 2.21, actual_rep, 4, curr_step, 29, track_size, 77, robot_vel, 52.89, joints_pos, 45.79, 47.83, -47.66, -89.45, -136.47, -62.87, -151.67, tool_torque, 0.459, 0.166, 0.248, tool_momentum, 0.456, 0.174, 0.243, robot_mode, rotation_overlay, 
26/04/2022 13:45:18:464, robot_pos_w_timestamp, 1650977016501, 540.21, 148.57, 290.32, 2.41, -0.07, 3.11, tool_force, -15.68, 4.32, 8.36, actual_rep, 4, curr_step, 29, track_size, 77, robot_vel, 38.21, joints_pos, 46.13, 47.05, -47.61, -89.81, -137.52, -63.16, -151.73, tool_torque, 0.382, 0.568, -0.209, tool_momentum, 0.386, 0.568, -0.209, robot_mode, rotation_overlay, 
26/04/2022 13:45:18:562, robot_pos_w_timestamp, 1650977016653, 537.74, 149.32, 294.64, 2.42, -0.07, 3.11, tool_force, -25.03, 5.05, 12.4, actual_rep, 4, curr_step, 30, track_size, 77, robot_vel, 33.91, joints_pos, 46.42, 46.33, -47.53, -90.1, -138.47, -63.17, -151.64, tool_torque, 0.503, 1.158, -0.36, tool_momentum, 0.497, 1.168, -0.36, robot_mode, rotation_overlay, 
26/04/2022 13:45:18:742, robot_pos_w_timestamp, 1650977016803, 536.01, 149.54, 296.39, 2.42, -0.06, 3.11, tool_force, -26.82, 3.29, 11.86, actual_rep, 4, curr_step, 30, track_size, 77, robot_vel, 9.54, joints_pos, 46.58, 45.86, -47.39, -90.44, -138.98, -62.77, -151.5, tool_torque, 0.51, 0.903, -0.346, tool_momentum, 0.51, 0.912, -0.346, robot_mode, rotation_overlay, 
26/04/2022 13:45:18:864, robot_pos_w_timestamp, 1650977016954, 536.85, 149.32, 295.95, 2.42, -0.06, 3.11, tool_force, -26.95, 2.94, 13.26, actual_rep, 4, curr_step, 30, track_size, 77, robot_vel, 4.39, joints_pos, 46.35, 45.94, -47.21, -90.26, -138.98, -62.88, -151.53, tool_torque, 0.458, 0.689, -0.287, tool_momentum, 0.453, 0.695, -0.288, robot_mode, rotation_overlay, 
26/04/2022 13:45:19:014, robot_pos_w_timestamp, 1650977017104, 536.87, 149.28, 295.92, 2.42, -0.06, 3.11, tool_force, -26.92, 2.32, 12.46, actual_rep, 4, curr_step, 30, track_size, 77, robot_vel, 0.4, joints_pos, 46.36, 45.94, -47.22, -90.27, -139.0, -62.85, -151.5, tool_torque, 0.364, 0.747, -0.342, tool_momentum, 0.361, 0.747, -0.342, robot_mode, rotation_overlay, 
26/04/2022 13:45:19:180, robot_pos_w_timestamp, 1650977017255, 536.87, 149.23, 295.98, 2.42, -0.06, 3.11, tool_force, -28.01, 2.49, 12.48, actual_rep, 4, curr_step, 30, track_size, 77, robot_vel, 0.6, joints_pos, 46.37, 45.94, -47.23, -90.27, -139.0, -62.84, -151.5, tool_torque, 0.358, 0.861, -0.352, tool_momentum, 0.381, 0.847, -0.344, robot_mode, rotation_overlay, 
26/04/2022 13:45:19:366, robot_pos_w_timestamp, 1650977017404, 536.89, 149.16, 295.96, 2.42, -0.06, 3.11, tool_force, -27.92, 2.15, 12.41, actual_rep, 4, curr_step, 30, track_size, 77, robot_vel, 0.71, joints_pos, 46.36, 45.94, -47.23, -90.27, -139.0, -62.84, -151.5, tool_torque, 0.369, 0.766, -0.305, tool_momentum, 0.367, 0.766, -0.305, robot_mode, rotation_overlay, 
26/04/2022 13:45:19:467, robot_pos_w_timestamp, 1650977017555, 536.9, 149.12, 295.99, 2.42, -0.06, 3.11, tool_force, -27.72, 1.93, 12.16, actual_rep, 4, curr_step, 30, track_size, 77, robot_vel, 1.0, joints_pos, 46.36, 45.94, -47.24, -90.27, -139.01, -62.85, -151.5, tool_torque, 0.352, 0.726, -0.298, tool_momentum, 0.351, 0.725, -0.298, robot_mode, rotation_overlay, 
26/04/2022 13:45:19:670, robot_pos_w_timestamp, 1650977017706, 536.89, 149.14, 296.02, 2.42, -0.06, 3.11, tool_force, -27.92, 1.93, 12.1, actual_rep, 4, curr_step, 30, track_size, 77, robot_vel, 0.2, joints_pos, 46.36, 45.93, -47.24, -90.27, -139.01, -62.85, -151.5, tool_torque, 0.342, 0.75, -0.315, tool_momentum, 0.341, 0.751, -0.315, robot_mode, rotation_overlay, 
26/04/2022 13:45:19:770, robot_pos_w_timestamp, 1650977017855, 536.88, 149.16, 296.05, 2.42, -0.06, 3.11, tool_force, -27.6, 2.09, 12.03, actual_rep, 4, curr_step, 30, track_size, 77, robot_vel, 0.22, joints_pos, 46.37, 45.93, -47.24, -90.27, -139.01, -62.85, -151.5, tool_torque, 0.35, 0.764, -0.329, tool_momentum, 0.351, 0.766, -0.329, robot_mode, rotation_overlay, 
26/04/2022 13:45:19:974, robot_pos_w_timestamp, 1650977018005, 536.88, 149.18, 296.06, 2.42, -0.06, 3.11, tool_force, -28.34, 2.63, 12.24, actual_rep, 4, curr_step, 30, track_size, 77, robot_vel, 0.17, joints_pos, 46.37, 45.93, -47.23, -90.27, -139.01, -62.85, -151.5, tool_torque, 0.392, 0.797, -0.348, tool_momentum, 0.392, 0.797, -0.348, robot_mode, rotation_overlay, 
26/04/2022 13:45:20:070, robot_pos_w_timestamp, 1650977018156, 536.92, 149.17, 296.05, 2.42, -0.06, 3.11, tool_force, -28.35, 2.52, 12.24, actual_rep, 4, curr_step, 30, track_size, 77, robot_vel, 0.36, joints_pos, 46.36, 45.93, -47.23, -90.27, -139.01, -62.85, -151.5, tool_torque, 0.378, 0.757, -0.339, tool_momentum, 0.379, 0.756, -0.339, robot_mode, rotation_overlay, 
26/04/2022 13:45:20:273, robot_pos_w_timestamp, 1650977018307, 536.97, 149.18, 296.03, 2.42, -0.06, 3.11, tool_force, -28.08, 2.53, 12.19, actual_rep, 4, curr_step, 30, track_size, 77, robot_vel, 0.23, joints_pos, 46.36, 45.94, -47.23, -90.26, -139.01, -62.85, -151.5, tool_torque, 0.364, 0.71, -0.348, tool_momentum, 0.365, 0.709, -0.348, robot_mode, rotation_overlay, 
26/04/2022 13:45:20:395, robot_pos_w_timestamp, 1650977018457, 536.97, 149.22, 296.02, 2.42, -0.06, 3.11, tool_force, -28.04, 2.65, 12.3, actual_rep, 4, curr_step, 30, track_size, 77, robot_vel, 0.19, joints_pos, 46.36, 45.94, -47.23, -90.26, -139.01, -62.85, -151.5, tool_torque, 0.352, 0.734, -0.375, tool_momentum, 0.353, 0.734, -0.374, robot_mode, rotation_overlay, 
26/04/2022 13:45:20:907, robot_pos_w_timestamp, 1650977018594, 536.98, 149.23, 296.02, 2.42, -0.06, 3.11, tool_force, -28.0, 2.78, 12.24, actual_rep, 4, curr_step, 30, track_size, 77, robot_vel, 0.02, joints_pos, 46.36, 45.94, -47.23, -90.25, -139.01, -62.85, -151.5, tool_torque, 0.36, 0.728, -0.378, tool_momentum, 0.36, 0.729, -0.378, robot_mode, rotation_overlay, 
